data,UF,dia_semana_num,flag_feriado,nome_dia_semana,dias_trabalhado,dias_uteis_acumulado
2025-07-30,ES,4,NAO,QUA,1.0,2.0
2025-07-30,MA,4,NAO,QUA,1.0,24.0
2025-07-30,PB,4,NAO,QUA,1.0,24.0
2025-07-30,PE,4,NAO,QUA,1.0,22.0
2025-07-30,PI,4,NAO,QUA,1.0,24.0
2025-07-30,RN,4,NAO,QUA,1.0,24.0
2025-07-30,SE,4,NAO,QUA,1.0,23.5
2025-07-31,AL,5,NAO,QUI,1.0,25.0
2025-07-31,BA,5,NAO,QUI,1.0,23.5
2025-07-31,CE,5,NAO,QUI,1.0,25.0
2025-07-31,MA,5,NAO,QUI,1.0,25.0
2025-07-31,PB,5,NAO,QUI,1.0,25.0
2025-07-31,PE,5,NAO,QUI,1.0,23.0
2025-07-31,PI,5,NAO,QUI,1.0,25.0
2025-07-31,RN,5,NAO,QUI,1.0,25.0
2025-07-31,SC,5,NAO,QUI,1.0,1.0
2025-07-31,SE,5,NAO,QUI,1.0,24.5
2025-07-31,SP,5,NAO,QUI,1.0,3.0
2025-08-01,BA,6,NAO,SEX,1.0,1.0
2025-08-01,CE,6,NAO,SEX,1.0,1.0
2025-08-01,MA,6,NAO,SEX,1.0,1.0
2025-08-01,PB,6,NAO,SEX,1.0,1.0
2025-08-01,PE,6,NAO,SEX,1.0,1.0
2025-08-01,PI,6,NAO,SEX,1.0,1.0
2025-08-01,RN,6,NAO,SEX,1.0,1.0
2025-08-01,SE,6,NAO,SEX,1.0,1.0
2025-08-02,AL,7,NAO,SAB,0.5,0.5
2025-08-02,BA,7,NAO,SAB,0.5,1.5
2025-08-02,CE,7,NAO,SAB,0.5,1.5
2025-08-02,MA,7,NAO,SAB,0.5,1.5
2025-08-02,PB,7,NAO,SAB,0.5,1.5
2025-08-02,PE,7,NAO,SAB,0.0,1.0
2025-08-02,PI,7,NAO,SAB,0.5,1.5
2025-08-02,RN,7,NAO,SAB,0.5,1.5
2025-08-03,CE,1,SIM,DOM,0.0,1.5
2025-08-03,MA,1,SIM,DOM,0.0,1.5
2025-08-03,PB,1,SIM,DOM,0.0,1.5
2025-08-03,PE,1,SIM,DOM,0.0,1.0
2025-08-03,PI,1,SIM,DOM,0.0,1.5
2025-08-03,RN,1,SIM,DOM,0.0,1.5
2025-08-04,AL,2,NAO,SEG,1.0,1.5
2025-08-04,BA,2,NAO,SEG,1.0,2.5
2025-08-04,CE,2,NAO,SEG,1.0,2.5
2025-08-04,MA,2,NAO,SEG,1.0,2.5
2025-08-04,PB,2,NAO,SEG,1.0,2.5
2025-08-04,PE,2,NAO,SEG,1.0,2.0
2025-08-04,PI,2,NAO,SEG,1.0,2.5
2025-08-04,RN,2,NAO,SEG,1.0,2.5
2025-08-04,SE,2,NAO,SEG,1.0,2.0
2025-08-05,AL,3,NAO,TER,1.0,2.5
2025-08-05,BA,3,NAO,TER,1.0,3.5
2025-08-05,CE,3,NAO,TER,1.0,3.5
2025-08-05,MA,3,NAO,TER,1.0,3.5
2025-08-05,PB,3,NAO,TER,1.0,3.5
2025-08-05,PE,3,NAO,TER,1.0,3.0
2025-08-05,PI,3,NAO,TER,1.0,3.5
2025-08-05,RJ,3,NAO,TER,1.0,1.0
2025-08-05,RN,3,NAO,TER,1.0,3.5
2025-08-05,SE,3,NAO,TER,1.0,3.0
2025-08-06,AL,4,NAO,QUA,1.0,3.5
2025-08-06,BA,4,NAO,QUA,1.0,4.5
2025-08-06,CE,4,NAO,QUA,1.0,4.5
2025-08-06,MA,4,NAO,QUA,1.0,4.5
2025-08-06,PB,4,NAO,QUA,1.0,4.5
2025-08-06,PE,4,NAO,QUA,1.0,4.0
2025-08-06,PI,4,NAO,QUA,1.0,4.5
2025-08-06,RN,4,NAO,QUA,1.0,4.5
2025-08-06,SE,4,NAO,QUA,1.0,4.0
2025-08-07,AL,5,NAO,QUI,1.0,4.5
2025-08-07,BA,5,NAO,QUI,1.0,5.5
2025-08-07,CE,5,NAO,QUI,1.0,5.5
2025-08-07,MA,5,NAO,QUI,1.0,5.5
2025-08-07,PB,5,NAO,QUI,1.0,5.5
2025-08-07,PE,5,NAO,QUI,1.0,5.0
2025-08-07,PI,5,NAO,QUI,1.0,5.5
2025-08-07,RN,5,NAO,QUI,1.0,5.5
2025-08-07,SE,5,NAO,QUI,1.0,5.0
2025-08-08,AL,6,NAO,SEX,1.0,5.5
2025-08-08,BA,6,NAO,SEX,1.0,6.5
2025-08-08,CE,6,NAO,SEX,1.0,6.5
2025-08-08,MA,6,NAO,SEX,1.0,6.5
2025-08-08,PA,6,NAO,SEX,1.0,1.0
2025-08-08,PB,6,NAO,SEX,1.0,6.5
2025-08-08,PE,6,NAO,SEX,1.0,6.0
2025-08-08,PI,6,NAO,SEX,1.0,6.5
2025-08-08,RN,6,NAO,SEX,1.0,6.5
2025-08-08,SE,6,NAO,SEX,1.0,6.0
2025-08-09,AL,7,NAO,SAB,0.5,6.0
2025-08-09,BA,7,NAO,SAB,0.5,7.0
2025-08-09,CE,7,NAO,SAB,0.5,7.0
2025-08-09,MA,7,NAO,SAB,0.5,7.0
2025-08-09,PB,7,NAO,SAB,0.5,7.0
2025-08-09,PE,7,NAO,SAB,0.0,6.0
2025-08-09,PI,7,NAO,SAB,0.5,7.0
2025-08-09,RN,7,NAO,SAB,0.5,7.0
2025-08-09,SE,7,NAO,SAB,0.5,6.5
2025-08-10,AL,1,SIM,DOM,0.0,6.0
2025-08-10,BA,1,SIM,DOM,0.0,7.0
2025-08-10,CE,1,SIM,DOM,0.0,7.0
2025-08-10,MA,1,SIM,DOM,0.0,7.0
2025-08-10,PB,1,SIM,DOM,0.0,7.0
2025-08-10,PE,1,SIM,DOM,0.0,6.0
2025-08-10,PI,1,SIM,DOM,0.0,7.0
2025-08-10,RN,1,SIM,DOM,0.0,7.0
2025-08-11,AL,2,NAO,SEG,1.0,7.0
2025-08-11,BA,2,NAO,SEG,1.0,8.0
2025-08-11,CE,2,NAO,SEG,1.0,8.0
2025-08-11,MA,2,NAO,SEG,1.0,8.0
2025-08-11,PA,2,NAO,SEG,1.0,2.0
2025-08-11,PB,2,NAO,SEG,1.0,8.0
2025-08-11,PE,2,NAO,SEG,1.0,7.0
2025-08-11,PI,2,NAO,SEG,1.0,8.0
2025-08-11,RN,2,NAO,SEG,1.0,8.0
2025-08-11,SE,2,NAO,SEG,1.0,7.5
2025-08-11,SP,2,NAO,SEG,1.0,1.0
2025-08-12,AL,3,NAO,TER,1.0,8.0
2025-08-12,BA,3,NAO,TER,1.0,9.0
2025-08-12,CE,3,NAO,TER,1.0,9.0
2025-08-12,MA,3,NAO,TER,1.0,9.0
2025-08-12,PB,3,NAO,TER,1.0,9.0
2025-08-12,PE,3,NAO,TER,1.0,8.0
2025-08-12,PI,3,NAO,TER,1.0,9.0
2025-08-12,RN,3,NAO,TER,1.0,9.0
2025-08-12,RS,3,NAO,TER,1.0,1.0
2025-08-12,SE,3,NAO,TER,1.0,8.5
2025-08-13,AL,4,NAO,QUA,1.0,9.0
2025-08-13,BA,4,NAO,QUA,1.0,10.0
2025-08-13,CE,4,NAO,QUA,1.0,10.0
2025-08-13,MA,4,NAO,QUA,1.0,10.0
2025-08-13,PB,4,NAO,QUA,1.0,10.0
2025-08-13,PE,4,NAO,QUA,1.0,9.0
2025-08-13,PI,4,NAO,QUA,1.0,10.0
2025-08-13,RN,4,NAO,QUA,1.0,10.0
2025-08-13,SE,4,NAO,QUA,1.0,9.5
2025-08-14,AL,5,NAO,QUI,1.0,10.0
2025-08-14,BA,5,NAO,QUI,1.0,11.0
2025-08-14,CE,5,NAO,QUI,1.0,11.0
2025-08-14,MA,5,NAO,QUI,1.0,11.0
2025-08-14,PA,5,NAO,QUI,1.0,3.0
2025-08-14,PB,5,NAO,QUI,1.0,11.0
2025-08-14,PE,5,NAO,QUI,1.0,10.0
2025-08-14,PI,5,NAO,QUI,1.0,11.0
2025-08-14,RN,5,NAO,QUI,1.0,11.0
2025-08-14,SE,5,NAO,QUI,1.0,10.5
2025-08-15,AL,6,NAO,SEX,1.0,11.0
2025-08-15,BA,6,NAO,SEX,1.0,12.0
2025-08-15,CE,6,NAO,SEX,1.0,12.0
2025-08-15,MA,6,NAO,SEX,1.0,12.0
2025-08-15,PB,6,NAO,SEX,1.0,12.0
2025-08-15,PE,6,NAO,SEX,1.0,11.0
2025-08-15,PI,6,NAO,SEX,1.0,12.0
2025-08-15,RN,6,NAO,SEX,1.0,12.0
2025-08-15,SE,6,NAO,SEX,1.0,11.5
2025-08-15,SP,6,NAO,SEX,1.0,2.0
2025-08-16,AL,7,NAO,SAB,0.5,11.5
2025-08-16,BA,7,NAO,SAB,0.5,12.5
2025-08-16,CE,7,NAO,SAB,0.5,12.5
2025-08-16,GO,7,NAO,SAB,0.5,0.5
2025-08-16,MA,7,NAO,SAB,0.5,12.5
2025-08-16,PB,7,NAO,SAB,0.5,12.5
2025-08-16,PE,7,NAO,SAB,0.0,11.0
2025-08-16,PI,7,NAO,SAB,0.5,12.5
2025-08-16,RN,7,NAO,SAB,0.5,12.5
2025-08-16,SE,7,NAO,SAB,0.5,12.0
2025-08-17,CE,1,SIM,DOM,0.0,12.5
2025-08-17,MA,1,SIM,DOM,0.0,12.5
2025-08-17,PB,1,SIM,DOM,0.0,12.5
2025-08-17,PE,1,SIM,DOM,0.0,11.0
2025-08-17,PI,1,SIM,DOM,0.0,12.5
2025-08-17,RN,1,SIM,DOM,0.0,12.5
2025-08-18,AL,2,NAO,SEG,1.0,12.5
2025-08-18,BA,2,NAO,SEG,1.0,13.5
2025-08-18,CE,2,NAO,SEG,1.0,13.5
2025-08-18,MA,2,NAO,SEG,1.0,13.5
2025-08-18,PB,2,NAO,SEG,1.0,13.5
2025-08-18,PE,2,NAO,SEG,1.0,12.0
2025-08-18,PI,2,NAO,SEG,1.0,13.5
2025-08-18,RN,2,NAO,SEG,1.0,13.5
2025-08-18,SE,2,NAO,SEG,1.0,13.0
2025-08-19,AL,3,NAO,TER,1.0,13.5
2025-08-19,BA,3,NAO,TER,1.0,14.5
2025-08-19,CE,3,NAO,TER,1.0,14.5
2025-08-19,MA,3,NAO,TER,1.0,14.5
2025-08-19,PB,3,NAO,TER,1.0,14.5
2025-08-19,PE,3,NAO,TER,1.0,13.0
2025-08-19,PI,3,NAO,TER,1.0,14.5
2025-08-19,RN,3,NAO,TER,1.0,14.5
2025-08-19,SE,3,NAO,TER,1.0,14.0
2025-08-20,AL,4,NAO,QUA,1.0,14.5
2025-08-20,BA,4,NAO,QUA,1.0,15.5
2025-08-20,CE,4,NAO,QUA,1.0,15.5
2025-08-20,MA,4,NAO,QUA,1.0,15.5
2025-08-20,PB,4,NAO,QUA,1.0,15.5
2025-08-20,PE,4,NAO,QUA,1.0,14.0
2025-08-20,PI,4,NAO,QUA,1.0,15.5
2025-08-20,RN,4,NAO,QUA,1.0,15.5
2025-08-20,SE,4,NAO,QUA,1.0,15.0
2025-08-21,AL,5,NAO,QUI,1.0,15.5
2025-08-21,BA,5,NAO,QUI,1.0,16.5
2025-08-21,CE,5,NAO,QUI,1.0,16.5
2025-08-21,MA,5,NAO,QUI,1.0,16.5
2025-08-21,PB,5,NAO,QUI,1.0,16.5
2025-08-21,PE,5,NAO,QUI,1.0,15.0
2025-08-21,PI,5,NAO,QUI,1.0,16.5
2025-08-21,RN,5,NAO,QUI,1.0,16.5
2025-08-21,SE,5,NAO,QUI,1.0,16.0
2025-08-22,AL,6,NAO,SEX,1.0,16.5
2025-08-22,BA,6,NAO,SEX,1.0,17.5
2025-08-22,CE,6,NAO,SEX,1.0,17.5
2025-08-22,MA,6,NAO,SEX,1.0,17.5
2025-08-22,PB,6,NAO,SEX,1.0,17.5
2025-08-22,PE,6,NAO,SEX,1.0,16.0
2025-08-22,PI,6,NAO,SEX,1.0,17.5
2025-08-22,RN,6,NAO,SEX,1.0,17.5
2025-08-23,AL,7,NAO,SAB,0.5,17.0
2025-08-23,BA,7,NAO,SAB,0.5,18.0
2025-08-23,CE,7,NAO,SAB,0.5,18.0
2025-08-23,MA,7,NAO,SAB,0.5,18.0
2025-08-23,PB,7,NAO,SAB,0.5,18.0
2025-08-23,PE,7,NAO,SAB,0.0,16.0
2025-08-23,PI,7,NAO,SAB,0.5,18.0
2025-08-23,RN,7,NAO,SAB,0.5,18.0
2025-08-23,SE,7,NAO,SAB,0.5,16.5
2025-08-24,CE,1,SIM,DOM,0.0,18.0
2025-08-24,MA,1,SIM,DOM,0.0,18.0
2025-08-24,PB,1,SIM,DOM,0.0,18.0
2025-08-24,PE,1,SIM,DOM,0.0,16.0
2025-08-24,PI,1,SIM,DOM,0.0,18.0
2025-08-24,RN,1,SIM,DOM,0.0,18.0
2025-08-25,AL,2,NAO,SEG,1.0,18.0
2025-08-25,BA,2,NAO,SEG,1.0,19.0
2025-08-25,CE,2,NAO,SEG,1.0,19.0
2025-08-25,MA,2,NAO,SEG,1.0,19.0
2025-08-25,PA,2,NAO,SEG,1.0,4.0
2025-08-25,PB,2,NAO,SEG,1.0,19.0
2025-08-25,PE,2,NAO,SEG,1.0,17.0
2025-08-25,PI,2,NAO,SEG,1.0,19.0
2025-08-25,RN,2,NAO,SEG,1.0,19.0
2025-08-25,SE,2,NAO,SEG,1.0,17.5
2025-08-26,AL,3,NAO,TER,1.0,19.0
2025-08-26,BA,3,NAO,TER,1.0,20.0
2025-08-26,CE,3,NAO,TER,1.0,20.0
2025-08-26,MA,3,NAO,TER,1.0,20.0
2025-08-26,MG,3,NAO,TER,1.0,1.0
2025-08-26,PB,3,NAO,TER,1.0,20.0
2025-08-26,PE,3,NAO,TER,1.0,18.0
2025-08-26,PI,3,NAO,TER,1.0,20.0
2025-08-26,RN,3,NAO,TER,1.0,20.0
2025-08-26,SE,3,NAO,TER,1.0,18.5
2025-08-27,AL,4,NAO,QUA,1.0,20.0
2025-08-27,BA,4,NAO,QUA,1.0,21.0
2025-08-27,CE,4,NAO,QUA,1.0,21.0
2025-08-27,MA,4,NAO,QUA,1.0,21.0
2025-08-27,PB,4,NAO,QUA,1.0,21.0
2025-08-27,PE,4,NAO,QUA,1.0,19.0
2025-08-27,PI,4,NAO,QUA,1.0,21.0
2025-08-27,RN,4,NAO,QUA,1.0,21.0
2025-08-27,SE,4,NAO,QUA,1.0,19.5
2025-08-28,AL,5,NAO,QUI,1.0,21.0
2025-08-28,BA,5,NAO,QUI,1.0,22.0
2025-08-28,CE,5,NAO,QUI,1.0,22.0
2025-08-28,MA,5,NAO,QUI,1.0,22.0
2025-08-28,PB,5,NAO,QUI,1.0,22.0
2025-08-28,PE,5,NAO,QUI,1.0,20.0
2025-08-28,PI,5,NAO,QUI,1.0,22.0
2025-08-28,RN,5,NAO,QUI,1.0,22.0
2025-08-29,AL,6,NAO,SEX,1.0,22.0
2025-08-29,BA,6,NAO,SEX,1.0,23.0
2025-08-29,CE,6,NAO,SEX,1.0,23.0
2025-08-29,MA,6,NAO,SEX,1.0,23.0
2025-08-29,PB,6,NAO,SEX,1.0,23.0
2025-08-29,PE,6,NAO,SEX,1.0,21.0
2025-08-29,PI,6,NAO,SEX,1.0,23.0
2025-08-29,RN,6,NAO,SEX,1.0,23.0
2025-08-30,AL,7,NAO,SAB,0.5,22.5
2025-08-30,BA,7,NAO,SAB,0.5,23.5
2025-08-30,CE,7,NAO,SAB,0.5,23.5
2025-08-30,MA,7,NAO,SAB,0.5,23.5
2025-08-30,PB,7,NAO,SAB,0.5,23.5
2025-08-30,PE,7,NAO,SAB,0.0,21.0
2025-08-30,PI,7,NAO,SAB,0.5,23.5
2025-08-30,RN,7,NAO,SAB,0.5,23.5
2025-08-30,RS,7,NAO,SAB,0.5,1.5
2025-08-30,SE,7,NAO,SAB,0.5,20.0
2025-08-31,CE,1,SIM,DOM,0.0,23.5
2025-08-31,MA,1,SIM,DOM,0.0,23.5
2025-08-31,PB,1,SIM,DOM,0.0,23.5
2025-08-31,PE,1,SIM,DOM,0.0,21.0
2025-08-31,PI,1,SIM,DOM,0.0,23.5
2025-08-31,RN,1,SIM,DOM,0.0,23.5
2025-09-01,AL,2,NAO,SEG,1.0,1.0
2025-09-01,BA,2,NAO,SEG,1.0,1.0
2025-09-01,CE,2,NAO,SEG,1.0,1.0
2025-09-01,MA,2,NAO,SEG,1.0,1.0
2025-09-01,PB,2,NAO,SEG,1.0,1.0
2025-09-01,PE,2,NAO,SEG,1.0,1.0
2025-09-01,PI,2,NAO,SEG,1.0,1.0
2025-09-01,RN,2,NAO,SEG,1.0,1.0
2025-09-01,SE,2,NAO,SEG,1.0,1.0
2025-09-02,AL,3,NAO,TER,1.0,2.0
2025-09-02,BA,3,NAO,TER,1.0,2.0
2025-09-02,CE,3,NAO,TER,1.0,2.0
2025-09-02,MA,3,NAO,TER,1.0,2.0
2025-09-02,PB,3,NAO,TER,1.0,2.0
2025-09-02,PE,3,NAO,TER,1.0,2.0
2025-09-02,PI,3,NAO,TER,1.0,2.0
2025-09-02,RN,3,NAO,TER,1.0,2.0
2025-09-02,SE,3,NAO,TER,1.0,2.0
2025-09-03,AL,4,NAO,QUA,1.0,3.0
2025-09-03,BA,4,NAO,QUA,1.0,3.0
2025-09-03,CE,4,NAO,QUA,1.0,3.0
2025-09-03,MA,4,NAO,QUA,1.0,3.0
2025-09-03,PB,4,NAO,QUA,1.0,3.0
2025-09-03,PE,4,NAO,QUA,1.0,3.0
2025-09-03,PI,4,NAO,QUA,1.0,3.0
2025-09-03,RN,4,NAO,QUA,1.0,3.0
2025-09-03,SE,4,NAO,QUA,1.0,3.0
2025-09-04,AL,5,NAO,QUI,1.0,4.0
2025-09-04,BA,5,NAO,QUI,1.0,4.0
2025-09-04,CE,5,NAO,QUI,1.0,4.0
2025-09-04,MA,5,NAO,QUI,1.0,4.0
2025-09-04,PB,5,NAO,QUI,1.0,4.0
2025-09-04,PE,5,NAO,QUI,1.0,4.0
2025-09-04,PI,5,NAO,QUI,1.0,4.0
2025-09-04,RN,5,NAO,QUI,1.0,4.0
2025-09-04,SC,5,NAO,QUI,1.0,1.0
2025-09-04,SE,5,NAO,QUI,1.0,4.0
2025-09-05,AL,6,NAO,SEX,1.0,5.0
2025-09-05,BA,6,NAO,SEX,1.0,5.0
2025-09-05,CE,6,NAO,SEX,1.0,5.0
2025-09-05,MA,6,NAO,SEX,1.0,5.0
2025-09-05,PB,6,NAO,SEX,1.0,5.0
2025-09-05,PE,6,NAO,SEX,1.0,5.0
2025-09-05,PI,6,NAO,SEX,1.0,5.0
2025-09-05,RN,6,NAO,SEX,1.0,5.0
2025-09-05,SE,6,NAO,SEX,1.0,5.0
2025-09-06,AL,7,NAO,SAB,0.5,5.5
2025-09-06,BA,7,NAO,SAB,0.5,5.5
2025-09-06,CE,7,NAO,SAB,0.5,5.5
2025-09-06,MA,7,NAO,SAB,0.5,5.5
2025-09-06,PB,7,NAO,SAB,0.5,5.5
2025-09-06,PE,7,NAO,SAB,0.0,5.0
2025-09-06,PI,7,NAO,SAB,0.5,5.5
2025-09-06,RN,7,NAO,SAB,0.5,5.5
2025-09-07,BA,1,SIM,DOM,0.0,5.5
2025-09-07,CE,1,SIM,DOM,0.0,5.5
2025-09-07,MA,1,SIM,DOM,0.0,5.5
2025-09-07,PB,1,SIM,DOM,0.0,5.5
2025-09-07,PE,1,SIM,DOM,0.0,5.0
2025-09-07,PI,1,SIM,DOM,0.0,5.5
2025-09-07,RN,1,SIM,DOM,0.0,5.5
2025-09-08,AL,2,NAO,SEG,1.0,6.5
2025-09-08,BA,2,NAO,SEG,1.0,6.5
2025-09-08,CE,2,NAO,SEG,1.0,6.5
2025-09-08,MA,2,NAO,SEG,1.0,6.5
2025-09-08,PB,2,NAO,SEG,1.0,6.5
2025-09-08,PE,2,NAO,SEG,1.0,6.0
2025-09-08,PI,2,NAO,SEG,1.0,6.5
2025-09-08,PR,2,NAO,SEG,1.0,1.0
2025-09-08,RN,2,NAO,SEG,1.0,6.5
2025-09-08,SE,2,NAO,SEG,1.0,6.0
2025-09-09,AL,3,NAO,TER,1.0,7.5
2025-09-09,BA,3,NAO,TER,1.0,7.5
2025-09-09,CE,3,NAO,TER,1.0,7.5
2025-09-09,MA,3,NAO,TER,1.0,7.5
2025-09-09,PB,3,NAO,TER,1.0,7.5
2025-09-09,PE,3,NAO,TER,1.0,7.0
2025-09-09,PI,3,NAO,TER,1.0,7.5
2025-09-09,RN,3,NAO,TER,1.0,7.5
2025-09-09,SE,3,NAO,TER,1.0,7.0
2025-09-10,AL,4,NAO,QUA,1.0,8.5
2025-09-10,BA,4,NAO,QUA,1.0,8.5
2025-09-10,CE,4,NAO,QUA,1.0,8.5
2025-09-10,MA,4,NAO,QUA,1.0,8.5
2025-09-10,PB,4,NAO,QUA,1.0,8.5
2025-09-10,PE,4,NAO,QUA,1.0,8.0
2025-09-10,PI,4,NAO,QUA,1.0,8.5
2025-09-10,RN,4,NAO,QUA,1.0,8.5
2025-09-10,RS,4,NAO,QUA,1.0,1.0
2025-09-10,SE,4,NAO,QUA,1.0,8.0
2025-09-11,AL,5,NAO,QUI,1.0,9.5
2025-09-11,BA,5,NAO,QUI,1.0,9.5
2025-09-11,CE,5,NAO,QUI,1.0,9.5
2025-09-11,MA,5,NAO,QUI,1.0,9.5
2025-09-11,PB,5,NAO,QUI,1.0,9.5
2025-09-11,PE,5,NAO,QUI,1.0,9.0
2025-09-11,PI,5,NAO,QUI,1.0,9.5
2025-09-11,RN,5,NAO,QUI,1.0,9.5
2025-09-11,RS,5,NAO,QUI,1.0,2.0
2025-09-11,SE,5,NAO,QUI,1.0,9.0
2025-09-12,AL,6,NAO,SEX,1.0,10.5
2025-09-12,BA,6,NAO,SEX,1.0,10.5
2025-09-12,CE,6,NAO,SEX,1.0,10.5
2025-09-12,MA,6,NAO,SEX,1.0,10.5
2025-09-12,PB,6,NAO,SEX,1.0,10.5
2025-09-12,PE,6,NAO,SEX,1.0,10.0
2025-09-12,PI,6,NAO,SEX,1.0,10.5
2025-09-12,RN,6,NAO,SEX,1.0,10.5
2025-09-12,SE,6,NAO,SEX,1.0,10.0
2025-09-13,AL,7,NAO,SAB,0.5,11.0
2025-09-13,BA,7,NAO,SAB,0.5,11.0
2025-09-13,CE,7,NAO,SAB,0.5,11.0
2025-09-13,MA,7,NAO,SAB,0.5,11.0
2025-09-13,PB,7,NAO,SAB,0.5,11.0
2025-09-13,PE,7,NAO,SAB,0.0,10.0
2025-09-13,PI,7,NAO,SAB,0.5,11.0
2025-09-13,RN,7,NAO,SAB,0.5,11.0
2025-09-13,SE,7,NAO,SAB,0.5,10.5
2025-09-14,BA,1,SIM,DOM,0.0,11.0
2025-09-14,CE,1,SIM,DOM,0.0,11.0
2025-09-14,MA,1,SIM,DOM,0.0,11.0
2025-09-14,PB,1,SIM,DOM,0.0,11.0
2025-09-14,PE,1,SIM,DOM,0.0,10.0
2025-09-14,PI,1,SIM,DOM,0.0,11.0
2025-09-14,RN,1,SIM,DOM,0.0,11.0
2025-09-15,AL,2,NAO,SEG,1.0,12.0
2025-09-15,BA,2,NAO,SEG,1.0,12.0
2025-09-15,CE,2,NAO,SEG,1.0,12.0
2025-09-15,MA,2,NAO,SEG,1.0,12.0
2025-09-15,PB,2,NAO,SEG,1.0,12.0
2025-09-15,PE,2,NAO,SEG,1.0,11.0
2025-09-15,PI,2,NAO,SEG,1.0,12.0
2025-09-15,RN,2,NAO,SEG,1.0,12.0
2025-09-15,SE,2,NAO,SEG,1.0,11.5
2025-09-16,AL,3,NAO,TER,1.0,13.0
2025-09-16,BA,3,NAO,TER,1.0,13.0
2025-09-16,CE,3,NAO,TER,1.0,13.0
2025-09-16,MA,3,NAO,TER,1.0,13.0
2025-09-16,PB,3,NAO,TER,1.0,13.0
2025-09-16,PE,3,NAO,TER,1.0,12.0
2025-09-16,PI,3,NAO,TER,1.0,13.0
2025-09-16,RN,3,NAO,TER,1.0,13.0
2025-09-17,AL,4,NAO,QUA,1.0,14.0
2025-09-17,BA,4,NAO,QUA,1.0,14.0
2025-09-17,CE,4,NAO,QUA,1.0,14.0
2025-09-17,MA,4,NAO,QUA,1.0,14.0
2025-09-17,PB,4,NAO,QUA,1.0,14.0
2025-09-17,PE,4,NAO,QUA,1.0,13.0
2025-09-17,PI,4,NAO,QUA,1.0,14.0
2025-09-17,RN,4,NAO,QUA,1.0,14.0
2025-09-17,SE,4,NAO,QUA,1.0,12.5
2025-09-18,AL,5,NAO,QUI,1.0,15.0
2025-09-18,BA,5,NAO,QUI,1.0,15.0
2025-09-18,CE,5,NAO,QUI,1.0,15.0
2025-09-18,MA,5,NAO,QUI,1.0,15.0
2025-09-18,PB,5,NAO,QUI,1.0,15.0
2025-09-18,PE,5,NAO,QUI,1.0,14.0
2025-09-18,PI,5,NAO,QUI,1.0,15.0
2025-09-18,RN,5,NAO,QUI,1.0,15.0
2025-09-18,SE,5,NAO,QUI,1.0,13.5
2025-09-19,AL,6,NAO,SEX,1.0,16.0
2025-09-19,BA,6,NAO,SEX,1.0,16.0
2025-09-19,CE,6,NAO,SEX,1.0,16.0
2025-09-19,MA,6,NAO,SEX,1.0,16.0
2025-09-19,PB,6,NAO,SEX,1.0,16.0
2025-09-19,PE,6,NAO,SEX,1.0,15.0
2025-09-19,PI,6,NAO,SEX,1.0,16.0
2025-09-19,RN,6,NAO,SEX,1.0,16.0
2025-09-19,SE,6,NAO,SEX,1.0,14.5
2025-09-20,AL,7,NAO,SAB,0.5,16.5
2025-09-20,BA,7,NAO,SAB,0.5,16.5
2025-09-20,CE,7,NAO,SAB,0.5,16.5
2025-09-20,MA,7,NAO,SAB,0.5,16.5
2025-09-20,PB,7,NAO,SAB,0.5,16.5
2025-09-20,PE,7,NAO,SAB,0.0,15.0
2025-09-20,PI,7,NAO,SAB,0.5,16.5
2025-09-20,RN,7,NAO,SAB,0.5,16.5
2025-09-20,SE,7,NAO,SAB,0.5,15.0
2025-09-21,CE,1,SIM,DOM,0.0,16.5
2025-09-21,MA,1,SIM,DOM,0.0,16.5
2025-09-21,PB,1,SIM,DOM,0.0,16.5
2025-09-21,PE,1,SIM,DOM,0.0,15.0
2025-09-21,PI,1,SIM,DOM,0.0,16.5
2025-09-21,RN,1,SIM,DOM,0.0,16.5
2025-09-22,AL,2,NAO,SEG,1.0,17.5
2025-09-22,BA,2,NAO,SEG,1.0,17.5
2025-09-22,CE,2,NAO,SEG,1.0,17.5
2025-09-22,MA,2,NAO,SEG,1.0,17.5
2025-09-22,PB,2,NAO,SEG,1.0,17.5
2025-09-22,PE,2,NAO,SEG,1.0,16.0
2025-09-22,PI,2,NAO,SEG,1.0,17.5
2025-09-22,RN,2,NAO,SEG,1.0,17.5
2025-09-22,SE,2,NAO,SEG,1.0,16.0
2025-09-23,AL,3,NAO,TER,1.0,18.5
2025-09-23,BA,3,NAO,TER,1.0,18.5
2025-09-23,CE,3,NAO,TER,1.0,18.5
2025-09-23,MA,3,NAO,TER,1.0,18.5
2025-09-23,PB,3,NAO,TER,1.0,18.5
2025-09-23,PE,3,NAO,TER,1.0,17.0
2025-09-23,PI,3,NAO,TER,1.0,18.5
2025-09-23,RN,3,NAO,TER,1.0,18.5
2025-09-24,AL,4,NAO,QUA,1.0,19.5
2025-09-24,BA,4,NAO,QUA,1.0,19.5
2025-09-24,CE,4,NAO,QUA,1.0,19.5
2025-09-24,GO,4,NAO,QUA,1.0,1.0
2025-09-24,MA,4,NAO,QUA,1.0,19.5
2025-09-24,PB,4,NAO,QUA,1.0,19.5
2025-09-24,PE,4,NAO,QUA,1.0,18.0
2025-09-24,PI,4,NAO,QUA,1.0,19.5
2025-09-24,RN,4,NAO,QUA,1.0,19.5
