cidade_slug,cidade_origem,mes_ref,meta
sao-cristovao-se,SAO CRISTOVAO/SE,2026-09-01,215
sao-cristovao-se,SAO CRISTOVAO/SE,2026-10-01,215
sao-cristovao-se,SAO CRISTOVAO/SE,2026-11-01,215
sao-cristovao-se,SAO CRISTOVAO/SE,2026-12-01,215
sao-goncalo-do-amarante-rn,SAO GONCALO DO AMARANTE/RN,2026-01-01,377
sao-goncalo-do-amarante-rn,SAO GONCALO DO AMARANTE/RN,2026-02-01,421
sao-goncalo-do-amarante-rn,SAO GONCALO DO AMARANTE/RN,2026-03-01,493
sao-goncalo-do-amarante-rn,SAO GONCALO DO AMARANTE/RN,2026-04-01,488
sao-goncalo-do-amarante-rn,SAO GONCALO DO AMARANTE/RN,2026-05-01,549
sao-goncalo-do-amarante-rn,SAO GONCALO DO AMARANTE/RN,2026-06-01,425
sao-goncalo-do-amarante-rn,SAO GONCALO DO AMARANTE/RN,2026-07-01,425
sao-goncalo-do-amarante-rn,SAO GONCALO DO AMARANTE/RN,2026-08-01,425
sao-goncalo-do-amarante-rn,SAO GONCALO DO AMARANTE/RN,2026-09-01,425
sao-goncalo-do-amarante-rn,SAO GONCALO DO AMARANTE/RN,2026-10-01,425
sao-goncalo-do-amarante-rn,SAO GONCALO DO AMARANTE/RN,2026-11-01,425
sao-goncalo-do-amarante-rn,SAO GONCALO DO AMARANTE/RN,2026-12-01,425
sao-jose-de-mipibu-rn,SAO JOSE DE MIPIBU/RN,2026-01-01,87
sao-jose-de-mipibu-rn,SAO JOSE DE MIPIBU/RN,2026-02-01,94
sao-jose-de-mipibu-rn,SAO JOSE DE MIPIBU/RN,2026-03-01,113
sao-jose-de-mipibu-rn,SAO JOSE DE MIPIBU/RN,2026-04-01,105
sao-jose-de-mipibu-rn,SAO JOSE DE MIPIBU/RN,2026-05-01,112
sao-jose-de-mipibu-rn,SAO JOSE DE MIPIBU/RN,2026-06-01,87
sao-jose-de-mipibu-rn,SAO JOSE DE MIPIBU/RN,2026-07-01,87
sao-jose-de-mipibu-rn,SAO JOSE DE MIPIBU/RN,2026-08-01,87
sao-jose-de-mipibu-rn,SAO JOSE DE MIPIBU/RN,2026-09-01,87
sao-jose-de-mipibu-rn,SAO JOSE DE MIPIBU/RN,2026-10-01,87
sao-jose-de-mipibu-rn,SAO JOSE DE MIPIBU/RN,2026-11-01,87
sao-jose-de-mipibu-rn,SAO JOSE DE MIPIBU/RN,2026-12-01,87
sao-lourenco-da-mata-pe,SAO LOURENCO DA MATA/PE,2026-01-01,188
sao-lourenco-da-mata-pe,SAO LOURENCO DA MATA/PE,2026-02-01,150
sao-lourenco-da-mata-pe,SAO LOURENCO DA MATA/PE,2026-03-01,176
sao-lourenco-da-mata-pe,SAO LOURENCO DA MATA/PE,2026-04-01,174
sao-lourenco-da-mata-pe,SAO LOURENCO DA MATA/PE,2026-05-01,190
sao-lourenco-da-mata-pe,SAO LOURENCO DA MATA/PE,2026-06-01,147
sao-lourenco-da-mata-pe,SAO LOURENCO DA MATA/PE,2026-07-01,147
sao-lourenco-da-mata-pe,SAO LOURENCO DA MATA/PE,2026-08-01,147
sao-lourenco-da-mata-pe,SAO LOURENCO DA MATA/PE,2026-09-01,147
sao-lourenco-da-mata-pe,SAO LOURENCO DA MATA/PE,2026-10-01,147
sao-lourenco-da-mata-pe,SAO LOURENCO DA MATA/PE,2026-11-01,147
sao-lourenco-da-mata-pe,SAO LOURENCO DA MATA/PE,2026-12-01,147
sao-miguel-dos-campos-al,SAO MIGUEL DOS CAMPOS/AL,2026-01-01,139
sao-miguel-dos-campos-al,SAO MIGUEL DOS CAMPOS/AL,2026-02-01,91
sao-miguel-dos-campos-al,SAO MIGUEL DOS CAMPOS/AL,2026-03-01,97
sao-miguel-dos-campos-al,SAO MIGUEL DOS CAMPOS/AL,2026-04-01,96
sao-miguel-dos-campos-al,SAO MIGUEL DOS CAMPOS/AL,2026-05-01,113
sao-miguel-dos-campos-al,SAO MIGUEL DOS CAMPOS/AL,2026-06-01,87
sao-miguel-dos-campos-al,SAO MIGUEL DOS CAMPOS/AL,2026-07-01,87
sao-miguel-dos-campos-al,SAO MIGUEL DOS CAMPOS/AL,2026-08-01,87
sao-miguel-dos-campos-al,SAO MIGUEL DOS CAMPOS/AL,2026-09-01,87
sao-miguel-dos-campos-al,SAO MIGUEL DOS CAMPOS/AL,2026-10-01,87
sao-miguel-dos-campos-al,SAO MIGUEL DOS CAMPOS/AL,2026-11-01,87
sao-miguel-dos-campos-al,SAO MIGUEL DOS CAMPOS/AL,2026-12-01,87
sao-miguel-rn,SAO MIGUEL/RN,2026-01-01,60
sao-miguel-rn,SAO MIGUEL/RN,2026-02-01,54
sao-miguel-rn,SAO MIGUEL/RN,2026-03-01,57
sao-miguel-rn,SAO MIGUEL/RN,2026-04-01,67
sao-miguel-rn,SAO MIGUEL/RN,2026-05-01,71
sao-miguel-rn,SAO MIGUEL/RN,2026-06-01,71
sao-miguel-rn,SAO MIGUEL/RN,2026-07-01,71
sao-miguel-rn,SAO MIGUEL/RN,2026-08-01,71
sao-miguel-rn,SAO MIGUEL/RN,2026-09-01,71
sao-miguel-rn,SAO MIGUEL/RN,2026-10-01,71
sao-miguel-rn,SAO MIGUEL/RN,2026-11-01,71
sao-miguel-rn,SAO MIGUEL/RN,2026-12-01,71
senador-pompeu-ce,SENADOR POMPEU/CE,2026-01-01,45
senador-pompeu-ce,SENADOR POMPEU/CE,2026-02-01,49
senador-pompeu-ce,SENADOR POMPEU/CE,2026-03-01,53
senador-pompeu-ce,SENADOR POMPEU/CE,2026-04-01,48
senador-pompeu-ce,SENADOR POMPEU/CE,2026-05-01,50
senador-pompeu-ce,SENADOR POMPEU/CE,2026-06-01,47
senador-pompeu-ce,SENADOR POMPEU/CE,2026-07-01,47
senador-pompeu-ce,SENADOR POMPEU/CE,2026-08-01,47
senador-pompeu-ce,SENADOR POMPEU/CE,2026-09-01,47
senador-pompeu-ce,SENADOR POMPEU/CE,2026-10-01,47
senador-pompeu-ce,SENADOR POMPEU/CE,2026-11-01,47
senador-pompeu-ce,SENADOR POMPEU/CE,2026-12-01,47
serra-talhada-pe,SERRA TALHADA/PE,2026-01-01,138
serra-talhada-pe,SERRA TALHADA/PE,2026-02-01,102
serra-talhada-pe,SERRA TALHADA/PE,2026-03-01,109
serra-talhada-pe,SERRA TALHADA/PE,2026-04-01,118
serra-talhada-pe,SERRA TALHADA/PE,2026-05-01,121
serra-talhada-pe,SERRA TALHADA/PE,2026-06-01,114
serra-talhada-pe,SERRA TALHADA/PE,2026-07-01,114
serra-talhada-pe,SERRA TALHADA/PE,2026-08-01,114
serra-talhada-pe,SERRA TALHADA/PE,2026-09-01,114
serra-talhada-pe,SERRA TALHADA/PE,2026-10-01,114
serra-talhada-pe,SERRA TALHADA/PE,2026-11-01,114
serra-talhada-pe,SERRA TALHADA/PE,2026-12-01,114
simoes-filho-ba,SIMOES FILHO/BA,2026-01-01,292
simoes-filho-ba,SIMOES FILHO/BA,2026-02-01,34
simoes-filho-ba,SIMOES FILHO/BA,2026-03-01,40
simoes-filho-ba,SIMOES FILHO/BA,2026-04-01,39
simoes-filho-ba,SIMOES FILHO/BA,2026-05-01,45
simoes-filho-ba,SIMOES FILHO/BA,2026-06-01,35
simoes-filho-ba,SIMOES FILHO/BA,2026-07-01,35
simoes-filho-ba,SIMOES FILHO/BA,2026-08-01,35
simoes-filho-ba,SIMOES FILHO/BA,2026-09-01,35
simoes-filho-ba,SIMOES FILHO/BA,2026-10-01,35
simoes-filho-ba,SIMOES FILHO/BA,2026-11-01,35
simoes-filho-ba,SIMOES FILHO/BA,2026-12-01,35
sobral-ce,SOBRAL/CE,2026-01-01,395
sobral-ce,SOBRAL/CE,2026-02-01,434
sobral-ce,SOBRAL/CE,2026-03-01,525
sobral-ce,SOBRAL/CE,2026-04-01,504
sobral-ce,SOBRAL/CE,2026-05-01,561
sobral-ce,SOBRAL/CE,2026-06-01,435
sobral-ce,SOBRAL/CE,2026-07-01,435
sobral-ce,SOBRAL/CE,2026-08-01,435
sobral-ce,SOBRAL/CE,2026-09-01,435
sobral-ce,SOBRAL/CE,2026-10-01,435
sobral-ce,SOBRAL/CE,2026-11-01,435
sobral-ce,SOBRAL/CE,2026-12-01,435
sousa-pb,SOUSA/PB,2026-01-01,96
sousa-pb,SOUSA/PB,2026-02-01,113
sousa-pb,SOUSA/PB,2026-03-01,133
sousa-pb,SOUSA/PB,2026-04-01,132
sousa-pb,SOUSA/PB,2026-05-01,145
sousa-pb,SOUSA/PB,2026-06-01,113
sousa-pb,SOUSA/PB,2026-07-01,113
sousa-pb,SOUSA/PB,2026-08-01,113
sousa-pb,SOUSA/PB,2026-09-01,113
sousa-pb,SOUSA/PB,2026-10-01,113
sousa-pb,SOUSA/PB,2026-11-01,113
sousa-pb,SOUSA/PB,2026-12-01,113
surubim-pe,SURUBIM/PE,2026-01-01,57
surubim-pe,SURUBIM/PE,2026-02-01,52
surubim-pe,SURUBIM/PE,2026-03-01,60
surubim-pe,SURUBIM/PE,2026-04-01,60
surubim-pe,SURUBIM/PE,2026-05-01,65
surubim-pe,SURUBIM/PE,2026-06-01,51
surubim-pe,SURUBIM/PE,2026-07-01,51
surubim-pe,SURUBIM/PE,2026-08-01,51
surubim-pe,SURUBIM/PE,2026-09-01,51
surubim-pe,SURUBIM/PE,2026-10-01,51
surubim-pe,SURUBIM/PE,2026-11-01,51
surubim-pe,SURUBIM/PE,2026-12-01,51
tabuleiro-do-norte-ce,TABULEIRO DO NORTE/CE,2026-01-01,55
tabuleiro-do-norte-ce,TABULEIRO DO NORTE/CE,2026-02-01,53
tabuleiro-do-norte-ce,TABULEIRO DO NORTE/CE,2026-03-01,62
tabuleiro-do-norte-ce,TABULEIRO DO NORTE/CE,2026-04-01,61
tabuleiro-do-norte-ce,TABULEIRO DO NORTE/CE,2026-05-01,64
tabuleiro-do-norte-ce,TABULEIRO DO NORTE/CE,2026-06-01,59
tabuleiro-do-norte-ce,TABULEIRO DO NORTE/CE,2026-07-01,59
tabuleiro-do-norte-ce,TABULEIRO DO NORTE/CE,2026-08-01,59
tabuleiro-do-norte-ce,TABULEIRO DO NORTE/CE,2026-09-01,59
tabuleiro-do-norte-ce,TABULEIRO DO NORTE/CE,2026-10-01,59
tabuleiro-do-norte-ce,TABULEIRO DO NORTE/CE,2026-11-01,59
tabuleiro-do-norte-ce,TABULEIRO DO NORTE/CE,2026-12-01,59
taua-ce,TAUA/CE,2026-01-01,124
taua-ce,TAUA/CE,2026-02-01,135
taua-ce,TAUA/CE,2026-03-01,158
taua-ce,TAUA/CE,2026-04-01,156
taua-ce,TAUA/CE,2026-05-01,171
taua-ce,TAUA/CE,2026-06-01,137
taua-ce,TAUA/CE,2026-07-01,137
taua-ce,TAUA/CE,2026-08-01,137
taua-ce,TAUA/CE,2026-09-01,137
taua-ce,TAUA/CE,2026-10-01,137
taua-ce,TAUA/CE,2026-11-01,137
taua-ce,TAUA/CE,2026-12-01,137
teresina-pi,TERESINA/PI,2026-01-01,1704
teresina-pi,TERESINA/PI,2026-02-01,1564
teresina-pi,TERESINA/PI,2026-03-01,1830
teresina-pi,TERESINA/PI,2026-04-01,1813
teresina-pi,TERESINA/PI,2026-05-01,2055
teresina-pi,TERESINA/PI,2026-06-01,1592
teresina-pi,TERESINA/PI,2026-07-01,1592
teresina-pi,TERESINA/PI,2026-08-01,1592
teresina-pi,TERESINA/PI,2026-09-01,1592
teresina-pi,TERESINA/PI,2026-10-01,1592
teresina-pi,TERESINA/PI,2026-11-01,1592
teresina-pi,TERESINA/PI,2026-12-01,1592
tiangua-ce,TIANGUA/CE,2026-01-01,155
tiangua-ce,TIANGUA/CE,2026-02-01,120
tiangua-ce,TIANGUA/CE,2026-03-01,132
tiangua-ce,TIANGUA/CE,2026-04-01,119
tiangua-ce,TIANGUA/CE,2026-05-01,145
tiangua-ce,TIANGUA/CE,2026-06-01,142
tiangua-ce,TIANGUA/CE,2026-07-01,142
tiangua-ce,TIANGUA/CE,2026-08-01,142
tiangua-ce,TIANGUA/CE,2026-09-01,142
tiangua-ce,TIANGUA/CE,2026-10-01,142
tiangua-ce,TIANGUA/CE,2026-11-01,142
tiangua-ce,TIANGUA/CE,2026-12-01,142
timon-ma,TIMON/MA,2026-01-01,470
timon-ma,TIMON/MA,2026-02-01,582
timon-ma,TIMON/MA,2026-03-01,681
timon-ma,TIMON/MA,2026-04-01,675
timon-ma,TIMON/MA,2026-05-01,751
timon-ma,TIMON/MA,2026-06-01,582
timon-ma,TIMON/MA,2026-07-01,582
timon-ma,TIMON/MA,2026-08-01,582
timon-ma,TIMON/MA,2026-09-01,582
timon-ma,TIMON/MA,2026-10-01,582
timon-ma,TIMON/MA,2026-11-01,582
timon-ma,TIMON/MA,2026-12-01,582
tobias-barreto-se,TOBIAS BARRETO/SE,2026-01-01,113
tobias-barreto-se,TOBIAS BARRETO/SE,2026-02-01,96
tobias-barreto-se,TOBIAS BARRETO/SE,2026-03-01,112
tobias-barreto-se,TOBIAS BARRETO/SE,2026-04-01,111
tobias-barreto-se,TOBIAS BARRETO/SE,2026-05-01,127
tobias-barreto-se,TOBIAS BARRETO/SE,2026-06-01,98
tobias-barreto-se,TOBIAS BARRETO/SE,2026-07-01,98
tobias-barreto-se,TOBIAS BARRETO/SE,2026-08-01,98
tobias-barreto-se,TOBIAS BARRETO/SE,2026-09-01,98
tobias-barreto-se,TOBIAS BARRETO/SE,2026-10-01,98
tobias-barreto-se,TOBIAS BARRETO/SE,2026-11-01,98
tobias-barreto-se,TOBIAS BARRETO/SE,2026-12-01,98
toritama-pe,TORITAMA/PE,2026-01-01,114
toritama-pe,TORITAMA/PE,2026-02-01,126
toritama-pe,TORITAMA/PE,2026-03-01,148
toritama-pe,TORITAMA/PE,2026-04-01,146
toritama-pe,TORITAMA/PE,2026-05-01,160
toritama-pe,TORITAMA/PE,2026-06-01,129
toritama-pe,TORITAMA/PE,2026-07-01,129
toritama-pe,TORITAMA/PE,2026-08-01,129
toritama-pe,TORITAMA/PE,2026-09-01,129
toritama-pe,TORITAMA/PE,2026-10-01,129
toritama-pe,TORITAMA/PE,2026-11-01,129
toritama-pe,TORITAMA/PE,2026-12-01,129
ubajara-ce,UBAJARA/CE,2026-01-01,31
ubajara-ce,UBAJARA/CE,2026-02-01,28
ubajara-ce,UBAJARA/CE,2026-03-01,25
ubajara-ce,UBAJARA/CE,2026-04-01,25
ubajara-ce,UBAJARA/CE,2026-05-01,26
ubajara-ce,UBAJARA/CE,2026-06-01,26
ubajara-ce,UBAJARA/CE,2026-07-01,26
ubajara-ce,UBAJARA/CE,2026-08-01,26
ubajara-ce,UBAJARA/CE,2026-09-01,26
ubajara-ce,UBAJARA/CE,2026-10-01,26
ubajara-ce,UBAJARA/CE,2026-11-01,26
ubajara-ce,UBAJARA/CE,2026-12-01,26
uirauna-pb,UIRAUNA/PB,2026-01-01,37
uirauna-pb,UIRAUNA/PB,2026-02-01,21
uirauna-pb,UIRAUNA/PB,2026-03-01,20
uirauna-pb,UIRAUNA/PB,2026-04-01,20
uirauna-pb,UIRAUNA/PB,2026-05-01,22
uirauna-pb,UIRAUNA/PB,2026-06-01,20
uirauna-pb,UIRAUNA/PB,2026-07-01,20
uirauna-pb,UIRAUNA/PB,2026-08-01,20
uirauna-pb,UIRAUNA/PB,2026-09-01,20
uirauna-pb,UIRAUNA/PB,2026-10-01,20
uirauna-pb,UIRAUNA/PB,2026-11-01,20
uirauna-pb,UIRAUNA/PB,2026-12-01,20
umarizal-rn,UMARIZAL/RN,2026-01-01,18
umarizal-rn,UMARIZAL/RN,2026-02-01,13
umarizal-rn,UMARIZAL/RN,2026-03-01,15
umarizal-rn,UMARIZAL/RN,2026-04-01,15
umarizal-rn,UMARIZAL/RN,2026-05-01,16
umarizal-rn,UMARIZAL/RN,2026-06-01,14
umarizal-rn,UMARIZAL/RN,2026-07-01,14
umarizal-rn,UMARIZAL/RN,2026-08-01,14
umarizal-rn,UMARIZAL/RN,2026-09-01,14
umarizal-rn,UMARIZAL/RN,2026-10-01,14
umarizal-rn,UMARIZAL/RN,2026-11-01,14
umarizal-rn,UMARIZAL/RN,2026-12-01,14
varzea-alegre-ce,VARZEA ALEGRE/CE,2026-01-01,90
varzea-alegre-ce,VARZEA ALEGRE/CE,2026-02-01,60
varzea-alegre-ce,VARZEA ALEGRE/CE,2026-03-01,64
varzea-alegre-ce,VARZEA ALEGRE/CE,2026-04-01,63
varzea-alegre-ce,VARZEA ALEGRE/CE,2026-05-01,66
varzea-alegre-ce,VARZEA ALEGRE/CE,2026-06-01,67
varzea-alegre-ce,VARZEA ALEGRE/CE,2026-07-01,67
varzea-alegre-ce,VARZEA ALEGRE/CE,2026-08-01,67
varzea-alegre-ce,VARZEA ALEGRE/CE,2026-09-01,67
varzea-alegre-ce,VARZEA ALEGRE/CE,2026-10-01,67
varzea-alegre-ce,VARZEA ALEGRE/CE,2026-11-01,67
varzea-alegre-ce,VARZEA ALEGRE/CE,2026-12-01,67
vicosa-do-ceara-ce,VICOSA DO CEARA/CE,2026-01-01,35
vicosa-do-ceara-ce,VICOSA DO CEARA/CE,2026-02-01,28
vicosa-do-ceara-ce,VICOSA DO CEARA/CE,2026-03-01,30
vicosa-do-ceara-ce,VICOSA DO CEARA/CE,2026-04-01,29
vicosa-do-ceara-ce,VICOSA DO CEARA/CE,2026-05-01,30
vicosa-do-ceara-ce,VICOSA DO CEARA/CE,2026-06-01,28
vicosa-do-ceara-ce,VICOSA DO CEARA/CE,2026-07-01,28
vicosa-do-ceara-ce,VICOSA DO CEARA/CE,2026-08-01,28
vicosa-do-ceara-ce,VICOSA DO CEARA/CE,2026-09-01,28
vicosa-do-ceara-ce,VICOSA DO CEARA/CE,2026-10-01,28
vicosa-do-ceara-ce,VICOSA DO CEARA/CE,2026-11-01,28
vicosa-do-ceara-ce,VICOSA DO CEARA/CE,2026-12-01,28
vitoria-de-santo-antao-pe,VITORIA DE SANTO ANTAO/PE,2026-01-01,166
vitoria-de-santo-antao-pe,VITORIA DE SANTO ANTAO/PE,2026-02-01,134
vitoria-de-santo-antao-pe,VITORIA DE SANTO ANTAO/PE,2026-03-01,146
vitoria-de-santo-antao-pe,VITORIA DE SANTO ANTAO/PE,2026-04-01,145
vitoria-de-santo-antao-pe,VITORIA DE SANTO ANTAO/PE,2026-05-01,172
vitoria-de-santo-antao-pe,VITORIA DE SANTO ANTAO/PE,2026-06-01,133
vitoria-de-santo-antao-pe,VITORIA DE SANTO ANTAO/PE,2026-07-01,133
vitoria-de-santo-antao-pe,VITORIA DE SANTO ANTAO/PE,2026-08-01,133
vitoria-de-santo-antao-pe,VITORIA DE SANTO ANTAO/PE,2026-09-01,133
vitoria-de-santo-antao-pe,VITORIA DE SANTO ANTAO/PE,2026-10-01,133
vitoria-de-santo-antao-pe,VITORIA DE SANTO ANTAO/PE,2026-11-01,133
vitoria-de-santo-antao-pe,VITORIA DE SANTO ANTAO/PE,2026-12-01,133
