cidade_slug,cidade_origem,mes_ref,meta
bom-conselho-pe,BOM CONSELHO/PE,2026-04-01,69
bom-conselho-pe,BOM CONSELHO/PE,2026-05-01,87
bom-conselho-pe,BOM CONSELHO/PE,2026-06-01,107
bom-conselho-pe,BOM CONSELHO/PE,2026-07-01,130
bom-conselho-pe,BOM CONSELHO/PE,2026-08-01,148
bom-conselho-pe,BOM CONSELHO/PE,2026-09-01,157
bom-conselho-pe,BOM CONSELHO/PE,2026-10-01,153
bom-conselho-pe,BOM CONSELHO/PE,2026-11-01,139
bom-conselho-pe,BOM CONSELHO/PE,2026-12-01,144
brejo-do-cruz-pb,BREJO DO CRUZ/PB,2026-01-01,161
brejo-do-cruz-pb,BREJO DO CRUZ/PB,2026-02-01,161
brejo-do-cruz-pb,BREJO DO CRUZ/PB,2026-03-01,161
brejo-do-cruz-pb,BREJO DO CRUZ/PB,2026-04-01,152
brejo-do-cruz-pb,BREJO DO CRUZ/PB,2026-05-01,156
brejo-do-cruz-pb,BREJO DO CRUZ/PB,2026-06-01,171
brejo-do-cruz-pb,BREJO DO CRUZ/PB,2026-07-01,149
brejo-do-cruz-pb,BREJO DO CRUZ/PB,2026-08-01,137
brejo-do-cruz-pb,BREJO DO CRUZ/PB,2026-09-01,112
brejo-do-cruz-pb,BREJO DO CRUZ/PB,2026-10-01,0
brejo-do-cruz-pb,BREJO DO CRUZ/PB,2026-11-01,0
brejo-do-cruz-pb,BREJO DO CRUZ/PB,2026-12-01,0
brejo-santo-ce,BREJO SANTO/CE,2026-01-01,378
brejo-santo-ce,BREJO SANTO/CE,2026-02-01,378
brejo-santo-ce,BREJO SANTO/CE,2026-03-01,378
brejo-santo-ce,BREJO SANTO/CE,2026-04-01,404
brejo-santo-ce,BREJO SANTO/CE,2026-05-01,429
brejo-santo-ce,BREJO SANTO/CE,2026-06-01,445
brejo-santo-ce,BREJO SANTO/CE,2026-07-01,382
brejo-santo-ce,BREJO SANTO/CE,2026-08-01,359
brejo-santo-ce,BREJO SANTO/CE,2026-09-01,359
brejo-santo-ce,BREJO SANTO/CE,2026-10-01,0
brejo-santo-ce,BREJO SANTO/CE,2026-11-01,0
brejo-santo-ce,BREJO SANTO/CE,2026-12-01,0
buriti-dos-montes-pi,BURITI DOS MONTES/PI,2026-01-01,13
buriti-dos-montes-pi,BURITI DOS MONTES/PI,2026-02-01,12
buriti-dos-montes-pi,BURITI DOS MONTES/PI,2026-03-01,15
buriti-dos-montes-pi,BURITI DOS MONTES/PI,2026-04-01,14
buriti-dos-montes-pi,BURITI DOS MONTES/PI,2026-05-01,18
buriti-dos-montes-pi,BURITI DOS MONTES/PI,2026-06-01,10
buriti-dos-montes-pi,BURITI DOS MONTES/PI,2026-07-01,20
buriti-dos-montes-pi,BURITI DOS MONTES/PI,2026-08-01,27
buriti-dos-montes-pi,BURITI DOS MONTES/PI,2026-09-01,27
buriti-dos-montes-pi,BURITI DOS MONTES/PI,2026-10-01,0
buriti-dos-montes-pi,BURITI DOS MONTES/PI,2026-11-01,0
buriti-dos-montes-pi,BURITI DOS MONTES/PI,2026-12-01,0
cachoeira-dos-indios-pb,CACHOEIRA DOS INDIOS/PB,2026-01-01,24
cachoeira-dos-indios-pb,CACHOEIRA DOS INDIOS/PB,2026-02-01,24
cachoeira-dos-indios-pb,CACHOEIRA DOS INDIOS/PB,2026-03-01,24
cachoeira-dos-indios-pb,CACHOEIRA DOS INDIOS/PB,2026-04-01,76
cachoeira-dos-indios-pb,CACHOEIRA DOS INDIOS/PB,2026-05-01,94
cachoeira-dos-indios-pb,CACHOEIRA DOS INDIOS/PB,2026-06-01,86
cachoeira-dos-indios-pb,CACHOEIRA DOS INDIOS/PB,2026-07-01,74
cachoeira-dos-indios-pb,CACHOEIRA DOS INDIOS/PB,2026-08-01,71
cachoeira-dos-indios-pb,CACHOEIRA DOS INDIOS/PB,2026-09-01,60
cachoeira-dos-indios-pb,CACHOEIRA DOS INDIOS/PB,2026-10-01,0
cachoeira-dos-indios-pb,CACHOEIRA DOS INDIOS/PB,2026-11-01,0
cachoeira-dos-indios-pb,CACHOEIRA DOS INDIOS/PB,2026-12-01,0
caicara-do-rio-do-vento-rn,CAICARA DO RIO DO VENTO/RN,2026-01-01,28
caicara-do-rio-do-vento-rn,CAICARA DO RIO DO VENTO/RN,2026-02-01,28
caicara-do-rio-do-vento-rn,CAICARA DO RIO DO VENTO/RN,2026-03-01,28
caicara-do-rio-do-vento-rn,CAICARA DO RIO DO VENTO/RN,2026-04-01,26
caicara-do-rio-do-vento-rn,CAICARA DO RIO DO VENTO/RN,2026-05-01,26
caicara-do-rio-do-vento-rn,CAICARA DO RIO DO VENTO/RN,2026-06-01,21
caicara-do-rio-do-vento-rn,CAICARA DO RIO DO VENTO/RN,2026-07-01,19
caicara-do-rio-do-vento-rn,CAICARA DO RIO DO VENTO/RN,2026-08-01,26
caicara-do-rio-do-vento-rn,CAICARA DO RIO DO VENTO/RN,2026-09-01,26
caicara-do-rio-do-vento-rn,CAICARA DO RIO DO VENTO/RN,2026-10-01,0
caicara-do-rio-do-vento-rn,CAICARA DO RIO DO VENTO/RN,2026-11-01,0
caicara-do-rio-do-vento-rn,CAICARA DO RIO DO VENTO/RN,2026-12-01,0
caico-rn,CAICO/RN,2026-01-01,302
caico-rn,CAICO/RN,2026-02-01,302
caico-rn,CAICO/RN,2026-03-01,309
caico-rn,CAICO/RN,2026-04-01,307
caico-rn,CAICO/RN,2026-05-01,378
caico-rn,CAICO/RN,2026-06-01,333
caico-rn,CAICO/RN,2026-07-01,421
caico-rn,CAICO/RN,2026-08-01,572
caico-rn,CAICO/RN,2026-09-01,572
caico-rn,CAICO/RN,2026-10-01,0
caico-rn,CAICO/RN,2026-11-01,0
caico-rn,CAICO/RN,2026-12-01,0
cajazeiras-pb,CAJAZEIRAS/PB,2026-01-01,271
cajazeiras-pb,CAJAZEIRAS/PB,2026-02-01,271
cajazeiras-pb,CAJAZEIRAS/PB,2026-03-01,294
cajazeiras-pb,CAJAZEIRAS/PB,2026-04-01,318
cajazeiras-pb,CAJAZEIRAS/PB,2026-05-01,369
cajazeiras-pb,CAJAZEIRAS/PB,2026-06-01,423
cajazeiras-pb,CAJAZEIRAS/PB,2026-07-01,400
cajazeiras-pb,CAJAZEIRAS/PB,2026-08-01,544
cajazeiras-pb,CAJAZEIRAS/PB,2026-09-01,544
cajazeiras-pb,CAJAZEIRAS/PB,2026-10-01,0
cajazeiras-pb,CAJAZEIRAS/PB,2026-11-01,0
cajazeiras-pb,CAJAZEIRAS/PB,2026-12-01,0
camocim-ce,CAMOCIM/CE,2026-01-01,337
camocim-ce,CAMOCIM/CE,2026-02-01,337
camocim-ce,CAMOCIM/CE,2026-03-01,337
camocim-ce,CAMOCIM/CE,2026-04-01,377
camocim-ce,CAMOCIM/CE,2026-05-01,394
camocim-ce,CAMOCIM/CE,2026-06-01,454
camocim-ce,CAMOCIM/CE,2026-07-01,427
camocim-ce,CAMOCIM/CE,2026-08-01,467
camocim-ce,CAMOCIM/CE,2026-09-01,467
camocim-ce,CAMOCIM/CE,2026-10-01,0
camocim-ce,CAMOCIM/CE,2026-11-01,0
camocim-ce,CAMOCIM/CE,2026-12-01,0
campina-grande-pb,CAMPINA GRANDE/PB,2026-01-01,2017
campina-grande-pb,CAMPINA GRANDE/PB,2026-02-01,1876
campina-grande-pb,CAMPINA GRANDE/PB,2026-03-01,2202
campina-grande-pb,CAMPINA GRANDE/PB,2026-04-01,2080
campina-grande-pb,CAMPINA GRANDE/PB,2026-05-01,2691
campina-grande-pb,CAMPINA GRANDE/PB,2026-06-01,1547
campina-grande-pb,CAMPINA GRANDE/PB,2026-07-01,2997
campina-grande-pb,CAMPINA GRANDE/PB,2026-08-01,4078
campina-grande-pb,CAMPINA GRANDE/PB,2026-09-01,4078
campina-grande-pb,CAMPINA GRANDE/PB,2026-10-01,0
campina-grande-pb,CAMPINA GRANDE/PB,2026-11-01,0
campina-grande-pb,CAMPINA GRANDE/PB,2026-12-01,0
campos-sales-ce,CAMPOS SALES/CE,2026-01-01,173
campos-sales-ce,CAMPOS SALES/CE,2026-02-01,173
campos-sales-ce,CAMPOS SALES/CE,2026-03-01,173
campos-sales-ce,CAMPOS SALES/CE,2026-04-01,142
campos-sales-ce,CAMPOS SALES/CE,2026-05-01,151
campos-sales-ce,CAMPOS SALES/CE,2026-06-01,180
campos-sales-ce,CAMPOS SALES/CE,2026-07-01,176
campos-sales-ce,CAMPOS SALES/CE,2026-08-01,205
campos-sales-ce,CAMPOS SALES/CE,2026-09-01,205
campos-sales-ce,CAMPOS SALES/CE,2026-10-01,0
campos-sales-ce,CAMPOS SALES/CE,2026-11-01,0
campos-sales-ce,CAMPOS SALES/CE,2026-12-01,0
canguaretama-rn,CANGUARETAMA/RN,2026-01-01,130
canguaretama-rn,CANGUARETAMA/RN,2026-02-01,121
canguaretama-rn,CANGUARETAMA/RN,2026-03-01,141
canguaretama-rn,CANGUARETAMA/RN,2026-04-01,134
canguaretama-rn,CANGUARETAMA/RN,2026-05-01,173
canguaretama-rn,CANGUARETAMA/RN,2026-06-01,99
canguaretama-rn,CANGUARETAMA/RN,2026-07-01,193
canguaretama-rn,CANGUARETAMA/RN,2026-08-01,262
canguaretama-rn,CANGUARETAMA/RN,2026-09-01,262
canguaretama-rn,CANGUARETAMA/RN,2026-10-01,0
canguaretama-rn,CANGUARETAMA/RN,2026-11-01,0
canguaretama-rn,CANGUARETAMA/RN,2026-12-01,0
caninde-ce,CANINDE/CE,2026-01-01,525
caninde-ce,CANINDE/CE,2026-02-01,525
caninde-ce,CANINDE/CE,2026-03-01,525
caninde-ce,CANINDE/CE,2026-04-01,519
caninde-ce,CANINDE/CE,2026-05-01,494
caninde-ce,CANINDE/CE,2026-06-01,513
caninde-ce,CANINDE/CE,2026-07-01,390
caninde-ce,CANINDE/CE,2026-08-01,509
caninde-ce,CANINDE/CE,2026-09-01,509
caninde-ce,CANINDE/CE,2026-10-01,0
caninde-ce,CANINDE/CE,2026-11-01,0
caninde-ce,CANINDE/CE,2026-12-01,0
caraubas-rn,CARAUBAS/RN,2026-01-01,69
caraubas-rn,CARAUBAS/RN,2026-02-01,64
caraubas-rn,CARAUBAS/RN,2026-03-01,75
caraubas-rn,CARAUBAS/RN,2026-04-01,81
caraubas-rn,CARAUBAS/RN,2026-05-01,92
caraubas-rn,CARAUBAS/RN,2026-06-01,106
caraubas-rn,CARAUBAS/RN,2026-07-01,103
caraubas-rn,CARAUBAS/RN,2026-08-01,139
caraubas-rn,CARAUBAS/RN,2026-09-01,139
caraubas-rn,CARAUBAS/RN,2026-10-01,0
caraubas-rn,CARAUBAS/RN,2026-11-01,0
caraubas-rn,CARAUBAS/RN,2026-12-01,0
caridade-ce,CARIDADE/CE,2026-01-01,78
caridade-ce,CARIDADE/CE,2026-02-01,73
caridade-ce,CARIDADE/CE,2026-03-01,86
caridade-ce,CARIDADE/CE,2026-04-01,81
caridade-ce,CARIDADE/CE,2026-05-01,105
caridade-ce,CARIDADE/CE,2026-06-01,60
caridade-ce,CARIDADE/CE,2026-07-01,117
caridade-ce,CARIDADE/CE,2026-08-01,159
caridade-ce,CARIDADE/CE,2026-09-01,159
caridade-ce,CARIDADE/CE,2026-10-01,0
caridade-ce,CARIDADE/CE,2026-11-01,0
caridade-ce,CARIDADE/CE,2026-12-01,0
carire-ce,CARIRE/CE,2026-01-01,44
carire-ce,CARIRE/CE,2026-02-01,44
carire-ce,CARIRE/CE,2026-03-01,44
carire-ce,CARIRE/CE,2026-04-01,60
carire-ce,CARIRE/CE,2026-05-01,57
carire-ce,CARIRE/CE,2026-06-01,32
carire-ce,CARIRE/CE,2026-07-01,64
carire-ce,CARIRE/CE,2026-08-01,87
carire-ce,CARIRE/CE,2026-09-01,87
carire-ce,CARIRE/CE,2026-10-01,0
carire-ce,CARIRE/CE,2026-11-01,0
carire-ce,CARIRE/CE,2026-12-01,0
caririacu-ce,CARIRIACU/CE,2026-01-01,83
caririacu-ce,CARIRIACU/CE,2026-02-01,83
caririacu-ce,CARIRIACU/CE,2026-03-01,83
caririacu-ce,CARIRIACU/CE,2026-04-01,94
caririacu-ce,CARIRIACU/CE,2026-05-01,108
caririacu-ce,CARIRIACU/CE,2026-06-01,114
caririacu-ce,CARIRIACU/CE,2026-07-01,109
caririacu-ce,CARIRIACU/CE,2026-08-01,148
caririacu-ce,CARIRIACU/CE,2026-09-01,148
caririacu-ce,CARIRIACU/CE,2026-10-01,0
caririacu-ce,CARIRIACU/CE,2026-11-01,0
caririacu-ce,CARIRIACU/CE,2026-12-01,0
carius-ce,CARIUS/CE,2026-01-01,54
carius-ce,CARIUS/CE,2026-02-01,54
carius-ce,CARIUS/CE,2026-03-01,47
carius-ce,CARIUS/CE,2026-04-01,44
carius-ce,CARIUS/CE,2026-05-01,57
carius-ce,CARIUS/CE,2026-06-01,34
carius-ce,CARIUS/CE,2026-07-01,64
carius-ce,CARIUS/CE,2026-08-01,87
carius-ce,CARIUS/CE,2026-09-01,87
carius-ce,CARIUS/CE,2026-10-01,0
carius-ce,CARIUS/CE,2026-11-01,0
carius-ce,CARIUS/CE,2026-12-01,0
carnaubais-rn,CARNAUBAIS/RN,2026-01-01,26
carnaubais-rn,CARNAUBAIS/RN,2026-02-01,25
carnaubais-rn,CARNAUBAIS/RN,2026-03-01,29
carnaubais-rn,CARNAUBAIS/RN,2026-04-01,27
carnaubais-rn,CARNAUBAIS/RN,2026-05-01,35
carnaubais-rn,CARNAUBAIS/RN,2026-06-01,28
carnaubais-rn,CARNAUBAIS/RN,2026-07-01,39
carnaubais-rn,CARNAUBAIS/RN,2026-08-01,53
carnaubais-rn,CARNAUBAIS/RN,2026-09-01,53
carnaubais-rn,CARNAUBAIS/RN,2026-10-01,0
carnaubais-rn,CARNAUBAIS/RN,2026-11-01,0
carnaubais-rn,CARNAUBAIS/RN,2026-12-01,0
carnaubal-ce,CARNAUBAL/CE,2026-01-01,49
carnaubal-ce,CARNAUBAL/CE,2026-02-01,46
carnaubal-ce,CARNAUBAL/CE,2026-03-01,53
carnaubal-ce,CARNAUBAL/CE,2026-04-01,50
carnaubal-ce,CARNAUBAL/CE,2026-05-01,65
carnaubal-ce,CARNAUBAL/CE,2026-06-01,38
carnaubal-ce,CARNAUBAL/CE,2026-07-01,73
carnaubal-ce,CARNAUBAL/CE,2026-08-01,99
carnaubal-ce,CARNAUBAL/CE,2026-09-01,99
carnaubal-ce,CARNAUBAL/CE,2026-10-01,0
carnaubal-ce,CARNAUBAL/CE,2026-11-01,0
carnaubal-ce,CARNAUBAL/CE,2026-12-01,0
caruaru-pe,CARUARU/PE,2026-01-01,1751
caruaru-pe,CARUARU/PE,2026-02-01,1629
caruaru-pe,CARUARU/PE,2026-03-01,1912
caruaru-pe,CARUARU/PE,2026-04-01,1805
caruaru-pe,CARUARU/PE,2026-05-01,2337
caruaru-pe,CARUARU/PE,2026-06-01,1355
caruaru-pe,CARUARU/PE,2026-07-01,2602
caruaru-pe,CARUARU/PE,2026-08-01,3540
caruaru-pe,CARUARU/PE,2026-09-01,3540
caruaru-pe,CARUARU/PE,2026-10-01,0
caruaru-pe,CARUARU/PE,2026-11-01,0
caruaru-pe,CARUARU/PE,2026-12-01,0
cascavel-ce,CASCAVEL/CE,2026-01-01,321
cascavel-ce,CASCAVEL/CE,2026-02-01,321
cascavel-ce,CASCAVEL/CE,2026-03-01,315
cascavel-ce,CASCAVEL/CE,2026-04-01,321
cascavel-ce,CASCAVEL/CE,2026-05-01,385
cascavel-ce,CASCAVEL/CE,2026-06-01,316
cascavel-ce,CASCAVEL/CE,2026-07-01,429
cascavel-ce,CASCAVEL/CE,2026-08-01,584
cascavel-ce,CASCAVEL/CE,2026-09-01,584
cascavel-ce,CASCAVEL/CE,2026-10-01,0
cascavel-ce,CASCAVEL/CE,2026-11-01,0
cascavel-ce,CASCAVEL/CE,2026-12-01,0
catole-do-rocha-pb,CATOLE DO ROCHA/PB,2026-01-01,149
catole-do-rocha-pb,CATOLE DO ROCHA/PB,2026-02-01,149
catole-do-rocha-pb,CATOLE DO ROCHA/PB,2026-03-01,149
catole-do-rocha-pb,CATOLE DO ROCHA/PB,2026-04-01,180
catole-do-rocha-pb,CATOLE DO ROCHA/PB,2026-05-01,181
catole-do-rocha-pb,CATOLE DO ROCHA/PB,2026-06-01,179
catole-do-rocha-pb,CATOLE DO ROCHA/PB,2026-07-01,176
catole-do-rocha-pb,CATOLE DO ROCHA/PB,2026-08-01,240
catole-do-rocha-pb,CATOLE DO ROCHA/PB,2026-09-01,240
catole-do-rocha-pb,CATOLE DO ROCHA/PB,2026-10-01,0
catole-do-rocha-pb,CATOLE DO ROCHA/PB,2026-11-01,0
catole-do-rocha-pb,CATOLE DO ROCHA/PB,2026-12-01,0
catunda-ce,CATUNDA/CE,2026-01-01,31
catunda-ce,CATUNDA/CE,2026-02-01,29
catunda-ce,CATUNDA/CE,2026-03-01,34
catunda-ce,CATUNDA/CE,2026-04-01,32
catunda-ce,CATUNDA/CE,2026-05-01,42
catunda-ce,CATUNDA/CE,2026-06-01,24
catunda-ce,CATUNDA/CE,2026-07-01,47
catunda-ce,CATUNDA/CE,2026-08-01,63
catunda-ce,CATUNDA/CE,2026-09-01,63
catunda-ce,CATUNDA/CE,2026-10-01,0
catunda-ce,CATUNDA/CE,2026-11-01,0
catunda-ce,CATUNDA/CE,2026-12-01,0
caucaia-ce,CAUCAIA/CE,2026-01-01,2423
caucaia-ce,CAUCAIA/CE,2026-02-01,2423
caucaia-ce,CAUCAIA/CE,2026-03-01,2423
caucaia-ce,CAUCAIA/CE,2026-04-01,2115
caucaia-ce,CAUCAIA/CE,2026-05-01,2450
caucaia-ce,CAUCAIA/CE,2026-06-01,2071
caucaia-ce,CAUCAIA/CE,2026-07-01,2729
caucaia-ce,CAUCAIA/CE,2026-08-01,3713
caucaia-ce,CAUCAIA/CE,2026-09-01,3713
caucaia-ce,CAUCAIA/CE,2026-10-01,0
caucaia-ce,CAUCAIA/CE,2026-11-01,0
caucaia-ce,CAUCAIA/CE,2026-12-01,0
ceara-mirim-rn,CEARA MIRIM/RN,2026-01-01,346
ceara-mirim-rn,CEARA MIRIM/RN,2026-02-01,346
ceara-mirim-rn,CEARA MIRIM/RN,2026-03-01,346
ceara-mirim-rn,CEARA MIRIM/RN,2026-04-01,411
ceara-mirim-rn,CEARA MIRIM/RN,2026-05-01,449
ceara-mirim-rn,CEARA MIRIM/RN,2026-06-01,510
ceara-mirim-rn,CEARA MIRIM/RN,2026-07-01,465
ceara-mirim-rn,CEARA MIRIM/RN,2026-08-01,534
ceara-mirim-rn,CEARA MIRIM/RN,2026-09-01,534
ceara-mirim-rn,CEARA MIRIM/RN,2026-10-01,0
ceara-mirim-rn,CEARA MIRIM/RN,2026-11-01,0
ceara-mirim-rn,CEARA MIRIM/RN,2026-12-01,0
cedro-ce,CEDRO/CE,2026-01-01,73
cedro-ce,CEDRO/CE,2026-02-01,69
cedro-ce,CEDRO/CE,2026-03-01,79
cedro-ce,CEDRO/CE,2026-04-01,75
cedro-ce,CEDRO/CE,2026-05-01,97
cedro-ce,CEDRO/CE,2026-06-01,76
cedro-ce,CEDRO/CE,2026-07-01,108
cedro-ce,CEDRO/CE,2026-08-01,147
cedro-ce,CEDRO/CE,2026-09-01,147
cedro-ce,CEDRO/CE,2026-10-01,0
cedro-ce,CEDRO/CE,2026-11-01,0
cedro-ce,CEDRO/CE,2026-12-01,0
cha-de-alegria-pe,CHA DE ALEGRIA/PE,2026-01-01,53
cha-de-alegria-pe,CHA DE ALEGRIA/PE,2026-02-01,49
cha-de-alegria-pe,CHA DE ALEGRIA/PE,2026-03-01,57
cha-de-alegria-pe,CHA DE ALEGRIA/PE,2026-04-01,54
cha-de-alegria-pe,CHA DE ALEGRIA/PE,2026-05-01,70
cha-de-alegria-pe,CHA DE ALEGRIA/PE,2026-06-01,65
cha-de-alegria-pe,CHA DE ALEGRIA/PE,2026-07-01,78
cha-de-alegria-pe,CHA DE ALEGRIA/PE,2026-08-01,106
cha-de-alegria-pe,CHA DE ALEGRIA/PE,2026-09-01,106
cha-de-alegria-pe,CHA DE ALEGRIA/PE,2026-10-01,0
cha-de-alegria-pe,CHA DE ALEGRIA/PE,2026-11-01,0
cha-de-alegria-pe,CHA DE ALEGRIA/PE,2026-12-01,0
chaval-ce,CHAVAL/CE,2026-01-01,50
chaval-ce,CHAVAL/CE,2026-02-01,46
chaval-ce,CHAVAL/CE,2026-03-01,54
chaval-ce,CHAVAL/CE,2026-04-01,51
chaval-ce,CHAVAL/CE,2026-05-01,66
chaval-ce,CHAVAL/CE,2026-06-01,38
chaval-ce,CHAVAL/CE,2026-07-01,74
chaval-ce,CHAVAL/CE,2026-08-01,101
chaval-ce,CHAVAL/CE,2026-09-01,101
chaval-ce,CHAVAL/CE,2026-10-01,0
chaval-ce,CHAVAL/CE,2026-11-01,0
chaval-ce,CHAVAL/CE,2026-12-01,0
chorozinho-ce,CHOROZINHO/CE,2026-01-01,94
chorozinho-ce,CHOROZINHO/CE,2026-02-01,87
chorozinho-ce,CHOROZINHO/CE,2026-03-01,103
chorozinho-ce,CHOROZINHO/CE,2026-04-01,97
chorozinho-ce,CHOROZINHO/CE,2026-05-01,126
chorozinho-ce,CHOROZINHO/CE,2026-06-01,72
chorozinho-ce,CHOROZINHO/CE,2026-07-01,140
chorozinho-ce,CHOROZINHO/CE,2026-08-01,190
chorozinho-ce,CHOROZINHO/CE,2026-09-01,190
chorozinho-ce,CHOROZINHO/CE,2026-10-01,0
chorozinho-ce,CHOROZINHO/CE,2026-11-01,0
chorozinho-ce,CHOROZINHO/CE,2026-12-01,0
coite-do-noia-al,COITE DO NOIA/AL,2026-01-01,25
coite-do-noia-al,COITE DO NOIA/AL,2026-02-01,24
coite-do-noia-al,COITE DO NOIA/AL,2026-03-01,28
coite-do-noia-al,COITE DO NOIA/AL,2026-04-01,26
coite-do-noia-al,COITE DO NOIA/AL,2026-05-01,34
coite-do-noia-al,COITE DO NOIA/AL,2026-06-01,19
coite-do-noia-al,COITE DO NOIA/AL,2026-07-01,38
coite-do-noia-al,COITE DO NOIA/AL,2026-08-01,51
coite-do-noia-al,COITE DO NOIA/AL,2026-09-01,51
coite-do-noia-al,COITE DO NOIA/AL,2026-10-01,0
coite-do-noia-al,COITE DO NOIA/AL,2026-11-01,0
coite-do-noia-al,COITE DO NOIA/AL,2026-12-01,0
conde-pb,CONDE/PB,2026-01-01,101
conde-pb,CONDE/PB,2026-02-01,94
conde-pb,CONDE/PB,2026-03-01,111
conde-pb,CONDE/PB,2026-04-01,105
conde-pb,CONDE/PB,2026-05-01,135
conde-pb,CONDE/PB,2026-06-01,78
conde-pb,CONDE/PB,2026-07-01,151
conde-pb,CONDE/PB,2026-08-01,205
conde-pb,CONDE/PB,2026-09-01,205
conde-pb,CONDE/PB,2026-10-01,0
conde-pb,CONDE/PB,2026-11-01,0
conde-pb,CONDE/PB,2026-12-01,0
coreau-ce,COREAU/CE,2026-01-01,69
coreau-ce,COREAU/CE,2026-02-01,64
coreau-ce,COREAU/CE,2026-03-01,75
coreau-ce,COREAU/CE,2026-04-01,71
coreau-ce,COREAU/CE,2026-05-01,91
coreau-ce,COREAU/CE,2026-06-01,53
coreau-ce,COREAU/CE,2026-07-01,102
coreau-ce,COREAU/CE,2026-08-01,138
coreau-ce,COREAU/CE,2026-09-01,138
coreau-ce,COREAU/CE,2026-10-01,0
coreau-ce,COREAU/CE,2026-11-01,0
coreau-ce,COREAU/CE,2026-12-01,0
coronel-joao-pessoa-rn,CORONEL JOAO PESSOA/RN,2026-01-01,32
coronel-joao-pessoa-rn,CORONEL JOAO PESSOA/RN,2026-02-01,32
coronel-joao-pessoa-rn,CORONEL JOAO PESSOA/RN,2026-03-01,32
coronel-joao-pessoa-rn,CORONEL JOAO PESSOA/RN,2026-04-01,29
coronel-joao-pessoa-rn,CORONEL JOAO PESSOA/RN,2026-05-01,36
coronel-joao-pessoa-rn,CORONEL JOAO PESSOA/RN,2026-06-01,51
coronel-joao-pessoa-rn,CORONEL JOAO PESSOA/RN,2026-07-01,47
coronel-joao-pessoa-rn,CORONEL JOAO PESSOA/RN,2026-08-01,45
coronel-joao-pessoa-rn,CORONEL JOAO PESSOA/RN,2026-09-01,21
coronel-joao-pessoa-rn,CORONEL JOAO PESSOA/RN,2026-10-01,0
coronel-joao-pessoa-rn,CORONEL JOAO PESSOA/RN,2026-11-01,0
coronel-joao-pessoa-rn,CORONEL JOAO PESSOA/RN,2026-12-01,0
crateus-ce,CRATEUS/CE,2026-01-01,341
crateus-ce,CRATEUS/CE,2026-02-01,341
crateus-ce,CRATEUS/CE,2026-03-01,341
crateus-ce,CRATEUS/CE,2026-04-01,391
crateus-ce,CRATEUS/CE,2026-05-01,429
crateus-ce,CRATEUS/CE,2026-06-01,480
crateus-ce,CRATEUS/CE,2026-07-01,426
crateus-ce,CRATEUS/CE,2026-08-01,559
crateus-ce,CRATEUS/CE,2026-09-01,559
crateus-ce,CRATEUS/CE,2026-10-01,0
crateus-ce,CRATEUS/CE,2026-11-01,0
crateus-ce,CRATEUS/CE,2026-12-01,0
crato-ce,CRATO/CE,2026-01-01,704
crato-ce,CRATO/CE,2026-02-01,704
crato-ce,CRATO/CE,2026-03-01,704
crato-ce,CRATO/CE,2026-04-01,705
crato-ce,CRATO/CE,2026-05-01,783
crato-ce,CRATO/CE,2026-06-01,819
crato-ce,CRATO/CE,2026-07-01,826
crato-ce,CRATO/CE,2026-08-01,1124
crato-ce,CRATO/CE,2026-09-01,1124
crato-ce,CRATO/CE,2026-10-01,0
crato-ce,CRATO/CE,2026-11-01,0
crato-ce,CRATO/CE,2026-12-01,0
croata-ce,CROATA/CE,2026-01-01,50
croata-ce,CROATA/CE,2026-02-01,46
croata-ce,CROATA/CE,2026-03-01,54
croata-ce,CROATA/CE,2026-04-01,51
croata-ce,CROATA/CE,2026-05-01,67
croata-ce,CROATA/CE,2026-06-01,38
croata-ce,CROATA/CE,2026-07-01,74
croata-ce,CROATA/CE,2026-08-01,101
croata-ce,CROATA/CE,2026-09-01,101
croata-ce,CROATA/CE,2026-10-01,0
croata-ce,CROATA/CE,2026-11-01,0
croata-ce,CROATA/CE,2026-12-01,0
cruz-ce,CRUZ/CE,2026-01-01,59
cruz-ce,CRUZ/CE,2026-02-01,54
cruz-ce,CRUZ/CE,2026-03-01,64
cruz-ce,CRUZ/CE,2026-04-01,60
cruz-ce,CRUZ/CE,2026-05-01,78
cruz-ce,CRUZ/CE,2026-06-01,45
cruz-ce,CRUZ/CE,2026-07-01,87
cruz-ce,CRUZ/CE,2026-08-01,118
cruz-ce,CRUZ/CE,2026-09-01,118
cruz-ce,CRUZ/CE,2026-10-01,0
cruz-ce,CRUZ/CE,2026-11-01,0
cruz-ce,CRUZ/CE,2026-12-01,0
currais-novos-rn,CURRAIS NOVOS/RN,2026-01-01,178
currais-novos-rn,CURRAIS NOVOS/RN,2026-02-01,166
currais-novos-rn,CURRAIS NOVOS/RN,2026-03-01,194
currais-novos-rn,CURRAIS NOVOS/RN,2026-04-01,184
currais-novos-rn,CURRAIS NOVOS/RN,2026-05-01,238
currais-novos-rn,CURRAIS NOVOS/RN,2026-06-01,166
currais-novos-rn,CURRAIS NOVOS/RN,2026-07-01,265
currais-novos-rn,CURRAIS NOVOS/RN,2026-08-01,360
currais-novos-rn,CURRAIS NOVOS/RN,2026-09-01,360
currais-novos-rn,CURRAIS NOVOS/RN,2026-10-01,0
currais-novos-rn,CURRAIS NOVOS/RN,2026-11-01,0
currais-novos-rn,CURRAIS NOVOS/RN,2026-12-01,0
