cidade_slug,cidade_origem,tecnologia,indicador_id,canal,mes_ref,semana_mes,primeiro_dia_semana,ultimo_dia_semana,valor
cruz-ce,CRUZ/CE,5g,ativacao,AGILITY,2025-10-01,,,,11
cruz-ce,CRUZ/CE,5g,ativacao,PAP,2025-10-01,,,,8
cruz-ce,CRUZ/CE,5g,ativacao,SEM NICHO,2025-10-01,,,,2
cruz-ce,CRUZ/CE,5g,ativacao,VAREJO REDES,2025-10-01,,,,1
custodia-pe,CUSTODIA/PE,5g,ativacao,NÃO MAPEADO,2025-10-01,,,,1
encanto-rn,ENCANTO/RN,5g,ativacao,INDICA BRISA,2025-10-01,,,,4
encanto-rn,ENCANTO/RN,5g,ativacao,LOJA,2025-10-01,,,,10
encanto-rn,ENCANTO/RN,5g,ativacao,PAP,2025-10-01,,,,7
eusebio-ce,EUSEBIO/CE,5g,ativacao,VAREJO VOLANTE,2025-10-01,,,,13
extremoz-rn,EXTREMOZ/RN,5g,ativacao,B2B,2025-10-01,,,,10
farias-brito-ce,FARIAS BRITO/CE,5g,ativacao,AGENTE PARCEIROS,2025-10-01,,,,4
farias-brito-ce,FARIAS BRITO/CE,5g,ativacao,PAP,2025-10-01,,,,6
farias-brito-ce,FARIAS BRITO/CE,5g,ativacao,VAREJO QUIOSQUE,2025-10-01,,,,7
farias-brito-ce,FARIAS BRITO/CE,5g,ativacao,VAREJO VOLANTE,2025-10-01,,,,14
felipe-guerra-rn,FELIPE GUERRA/RN,5g,ativacao,LOJA,2025-10-01,,,,2
forta6-ce,FORTA6/CE,5g,ativacao,VAREJO REDES,2025-10-01,,,,1
fortaleza-ce,FORTALEZA/CE,5g,ativacao,AGILITY,2025-10-01,,,,6
francisco-dantas-rn,FRANCISCO DANTAS/RN,5g,ativacao,INDICA BRISA,2025-10-01,,,,1
francisco-dantas-rn,FRANCISCO DANTAS/RN,5g,ativacao,NÃO MAPEADO,2025-10-01,,,,2
francisco-dantas-rn,FRANCISCO DANTAS/RN,5g,ativacao,PAP,2025-10-01,,,,5
general-sampaio-ce,GENERAL SAMPAIO/CE,5g,ativacao,VAREJO REDES,2025-10-01,,,,3
goiana-pe,GOIANA/PE,5g,ativacao,NGC,2025-10-01,,,,1
goianinha-rn,GOIANINHA/RN,5g,ativacao,INDICA BRISA,2025-10-01,,,,4
goianinha-rn,GOIANINHA/RN,5g,ativacao,VAREJO VOLANTE,2025-10-01,,,,3
governador-dix-sept-rosado-rn,GOVERNADOR DIX SEPT ROSADO/RN,5g,ativacao,AGILITY,2025-10-01,,,,50
governador-dix-sept-rosado-rn,GOVERNADOR DIX SEPT ROSADO/RN,5g,ativacao,LOJA,2025-10-01,,,,6
guaraciaba-do-norte-ce,GUARACIABA DO NORTE/CE,5g,ativacao,INDICA BRISA,2025-10-01,,,,2
gurinhem-pb,GURINHEM/PB,5g,ativacao,PAP,2025-10-01,,,,2
horizonte-ce,HORIZONTE/CE,5g,ativacao,NÃO MAPEADO,2025-10-01,,,,8
ibaretama-ce,IBARETAMA/CE,5g,ativacao,VAREJO REDES,2025-10-01,,,,2
ibimirim-pe,IBIMIRIM/PE,5g,ativacao,PAP,2025-10-01,,,,36
icapui-ce,ICAPUI/CE,5g,ativacao,PAP,2025-10-01,,,,2
ico-ce,ICO/CE,5g,ativacao,AGENTE PARCEIROS,2025-10-01,,,,1
ico-ce,ICO/CE,5g,ativacao,AGILITY,2025-10-01,,,,19
ico-ce,ICO/CE,5g,ativacao,INDICA BRISA,2025-10-01,,,,1
ielmo-marinho-rn,IELMO MARINHO/RN,5g,ativacao,PAP,2025-10-01,,,,1
iguatu-ce,IGUATU/CE,5g,ativacao,AGENTE PARCEIROS,2025-10-01,,,,1
iguatu-ce,IGUATU/CE,5g,ativacao,VAREJO QUIOSQUE,2025-10-01,,,,1
iguatu-ce,IGUATU/CE,5g,ativacao,VAREJO REDES,2025-10-01,,,,3
ilha-grande-pi,ILHA GRANDE/PI,5g,ativacao,PAP,2025-10-01,,,,2
independencia-ce,INDEPENDENCIA/CE,5g,ativacao,AGENTE PARCEIROS,2025-10-01,,,,5
ipaporanga-ce,IPAPORANGA/CE,5g,ativacao,AGENTE PARCEIROS,2025-10-01,,,,1
ipaporanga-ce,IPAPORANGA/CE,5g,ativacao,LOJA,2025-10-01,,,,3
ipaporanga-ce,IPAPORANGA/CE,5g,ativacao,PAP,2025-10-01,,,,5
ipaumirim-ce,IPAUMIRIM/CE,5g,ativacao,LOJA,2025-10-01,,,,1
ipu-ce,IPU/CE,5g,ativacao,AGENTE PARCEIROS,2025-10-01,,,,2
ipueiras-ce,IPUEIRAS/CE,5g,ativacao,B2B,2025-10-01,,,,1
iracema-ce,IRACEMA/CE,5g,ativacao,AGILITY,2025-10-01,,,,1
iraucuba-ce,IRAUCUBA/CE,5g,ativacao,VAREJO REDES,2025-10-01,,,,1
itaitinga-ce,ITAITINGA/CE,5g,ativacao,INDICA BRISA,2025-10-01,,,,16
itaitinga-ce,ITAITINGA/CE,5g,ativacao,VAREJO VOLANTE,2025-10-01,,,,7
itaja-rn,ITAJA/RN,5g,ativacao,PAP,2025-10-01,,,,16
itapaje-ce,ITAPAJE/CE,5g,ativacao,INDICA BRISA,2025-10-01,,,,1
itapipoca-ce,ITAPIPOCA/CE,5g,ativacao,SEM NICHO,2025-10-01,,,,5
itapiuna-ce,ITAPIUNA/CE,5g,ativacao,PAP,2025-10-01,,,,3
itarema-ce,ITAREMA/CE,5g,ativacao,AGENTE PARCEIROS,2025-10-01,,,,1
itarema-ce,ITAREMA/CE,5g,ativacao,LOJA,2025-10-01,,,,1
itarema-ce,ITAREMA/CE,5g,ativacao,PAP,2025-10-01,,,,3
itatira-ce,ITATIRA/CE,5g,ativacao,AGILITY,2025-10-01,,,,4
itatira-ce,ITATIRA/CE,5g,ativacao,PAP,2025-10-01,,,,1
itau-rn,ITAU/RN,5g,ativacao,AGILITY,2025-10-01,,,,20
jaboatao-dos-guararapes-pe,JABOATAO DOS GUARARAPES/PE,5g,ativacao,PAP,2025-10-01,,,,3
jaguaribara-ce,JAGUARIBARA/CE,5g,ativacao,VAREJO REDES,2025-10-01,,,,25
jaguaruana-ce,JAGUARUANA/CE,5g,ativacao,VAREJO REDES,2025-10-01,,,,5
jaguaruana-ce,JAGUARUANA/CE,5g,ativacao,VAREJO VOLANTE,2025-10-01,,,,1
jardim-de-piranhas-rn,JARDIM DE PIRANHAS/RN,5g,ativacao,AGILITY,2025-10-01,,,,15
jardim-de-piranhas-rn,JARDIM DE PIRANHAS/RN,5g,ativacao,LOJA,2025-10-01,,,,1
jeremoabo-ba,JEREMOABO/BA,5g,ativacao,LOJA,2025-10-01,,,,4
jijoca-de-jericoacoara-ce,JIJOCA DE JERICOACOARA/CE,5g,ativacao,PAP,2025-10-01,,,,4
joao-alfredo-pe,JOAO ALFREDO/PE,5g,ativacao,PAP,2025-10-01,,,,21
joao-camara-rn,JOAO CAMARA/RN,5g,ativacao,VAREJO REDES,2025-10-01,,,,1
joao-pessoa-pb,JOAO PESSOA/PB,5g,ativacao,SEM NICHO,2025-10-01,,,,6
joca-claudino-pb,JOCA CLAUDINO/PB,5g,ativacao,AGILITY,2025-10-01,,,,2
juazeirinho-pb,JUAZEIRINHO/PB,5g,ativacao,PAP,2025-10-01,,,,7
juazeiro-do-norte-ce,JUAZEIRO DO NORTE/CE,5g,ativacao,VAREJO VOLANTE,2025-10-01,,,,21
jucas-ce,JUCAS/CE,5g,ativacao,LOJA,2025-10-01,,,,5
jucas-ce,JUCAS/CE,5g,ativacao,VAREJO VOLANTE,2025-10-01,,,,1
jucurutu-rn,JUCURUTU/RN,5g,ativacao,INDICA BRISA,2025-10-01,,,,1
jucurutu-rn,JUCURUTU/RN,5g,ativacao,PAP,2025-10-01,,,,3
lagoa-do-carro-pe,LAGOA DO CARRO/PE,5g,ativacao,INDICA BRISA,2025-10-01,,,,1
lagoa-salgada-rn,LAGOA SALGADA/RN,5g,ativacao,PAP,2025-10-01,,,,1
lagoa-seca-pb,LAGOA SECA/PB,5g,ativacao,LOJA,2025-10-01,,,,1
lagoa-seca-pb,LAGOA SECA/PB,5g,ativacao,VAREJO REDES,2025-10-01,,,,1
limoeiro-do-norte-ce,LIMOEIRO DO NORTE/CE,5g,ativacao,VAREJO REDES,2025-10-01,,,,3
luis-correia-pi,LUIS CORREIA/PI,5g,ativacao,INDICA BRISA,2025-10-01,,,,1
luis-correia-pi,LUIS CORREIA/PI,5g,ativacao,LOJA,2025-10-01,,,,2
macaiba-rn,MACAIBA/RN,5g,ativacao,VAREJO VOLANTE,2025-10-01,,,,2
macau-rn,MACAU/RN,5g,ativacao,INDICA BRISA,2025-10-01,,,,2
maceio-al,MACEIO/AL,5g,ativacao,PAP,2025-10-01,,,,1
mamanguape-pb,MAMANGUAPE/PB,5g,ativacao,INDICA BRISA,2025-10-01,,,,2
mamanguape-pb,MAMANGUAPE/PB,5g,ativacao,LOJA,2025-10-01,,,,1
mamanguape-pb,MAMANGUAPE/PB,5g,ativacao,VAREJO QUIOSQUE,2025-10-01,,,,9
martinopole-ce,MARTINOPOLE/CE,5g,ativacao,AGILITY,2025-10-01,,,,22
martins-rn,MARTINS/RN,5g,ativacao,INDICA BRISA,2025-10-01,,,,3
martins-rn,MARTINS/RN,5g,ativacao,PAP,2025-10-01,,,,22
massape-ce,MASSAPE/CE,5g,ativacao,INDICA BRISA,2025-10-01,,,,2
massaranduba-pb,MASSARANDUBA/PB,5g,ativacao,VAREJO QUIOSQUE,2025-10-01,,,,1
massaranduba-pb,MASSARANDUBA/PB,5g,ativacao,VAREJO REDES,2025-10-01,,,,1
milagres-ce,MILAGRES/CE,5g,ativacao,AGENTE PARCEIROS,2025-10-01,,,,110
missao-velha-ce,MISSAO VELHA/CE,5g,ativacao,AGENTE PARCEIROS,2025-10-01,,,,4
missao-velha-ce,MISSAO VELHA/CE,5g,ativacao,INDICA BRISA,2025-10-01,,,,1
missao-velha-ce,MISSAO VELHA/CE,5g,ativacao,VAREJO REDES,2025-10-01,,,,5
mombaca-ce,MOMBACA/CE,5g,ativacao,AGENTE PARCEIROS,2025-10-01,,,,1
mombaca-ce,MOMBACA/CE,5g,ativacao,PAP,2025-10-01,,,,27
mombaca-ce,MOMBACA/CE,5g,ativacao,VAREJO REDES,2025-10-01,,,,5
monte-alegre-rn,MONTE ALEGRE/RN,5g,ativacao,LOJA,2025-10-01,,,,1
morada-nova-ce,MORADA NOVA/CE,5g,ativacao,VAREJO VOLANTE,2025-10-01,,,,1
morrinhos-ce,MORRINHOS/CE,5g,ativacao,INDICA BRISA,2025-10-01,,,,1
mossoro-rn,MOSSORO/RN,5g,ativacao,NGC,2025-10-01,,,,1
mossoro-rn,MOSSORO/RN,5g,ativacao,VAREJO QUIOSQUE,2025-10-01,,,,1
mulungu-ce,MULUNGU/CE,5g,ativacao,AGILITY,2025-10-01,,,,56
mulungu-ce,MULUNGU/CE,5g,ativacao,B2B,2025-10-01,,,,1
murici-dos-portelas-pi,MURICI DOS PORTELAS/PI,5g,ativacao,LOJA,2025-10-01,,,,2
natal-rn,NATAL/RN,5g,ativacao,B2B,2025-10-01,,,,50
nazarezinho-pb,NAZAREZINHO/PB,5g,ativacao,LOJA,2025-10-01,,,,2
nazarezinho-pb,NAZAREZINHO/PB,5g,ativacao,PAP,2025-10-01,,,,2
nisia-floresta-rn,NISIA FLORESTA/RN,5g,ativacao,INDICA BRISA,2025-10-01,,,,5
nossa-senhora-de-nazare-pi,NOSSA SENHORA DE NAZARE/PI,5g,ativacao,LOJA,2025-10-01,,,,1
nova-russas-ce,NOVA RUSSAS/CE,5g,ativacao,AGENTE PARCEIROS,2025-10-01,,,,1
nova-russas-ce,NOVA RUSSAS/CE,5g,ativacao,LOJA,2025-10-01,,,,3
ocara-ce,OCARA/CE,5g,ativacao,VAREJO QUIOSQUE,2025-10-01,,,,1
olho-dagua-das-flores-al,OLHO DAGUA DAS FLORES/AL,5g,ativacao,INDICA BRISA,2025-10-01,,,,2
olinda-pe,OLINDA/PE,5g,ativacao,AGENTE PARCEIROS,2025-10-01,,,,1
oroco-pe,OROCO/PE,5g,ativacao,PAP,2025-10-01,,,,1
ouricuri-pe,OURICURI/PE,5g,ativacao,LOJA,2025-10-01,,,,7
pacajus-ce,PACAJUS/CE,5g,ativacao,AGENTE PARCEIROS,2025-10-01,,,,2
pacatuba-ce,PACATUBA/CE,5g,ativacao,AGENTE PARCEIROS,2025-10-01,,,,1
pacatuba-ce,PACATUBA/CE,5g,ativacao,SEM NICHO,2025-10-01,,,,3
pacoti-ce,PACOTI/CE,5g,ativacao,VAREJO REDES,2025-10-01,,,,1
pacuja-ce,PACUJA/CE,5g,ativacao,PAP,2025-10-01,,,,6
palmacia-ce,PALMACIA/CE,5g,ativacao,INDICA BRISA,2025-10-01,,,,1
palmares-pe,PALMARES/PE,5g,ativacao,VAREJO QUIOSQUE,2025-10-01,,,,2
paracuru-ce,PARACURU/CE,5g,ativacao,AGILITY,2025-10-01,,,,1
paracuru-ce,PARACURU/CE,5g,ativacao,NÃO MAPEADO,2025-10-01,,,,1
paracuru-ce,PARACURU/CE,5g,ativacao,VAREJO QUIOSQUE,2025-10-01,,,,1
paraipaba-ce,PARAIPABA/CE,5g,ativacao,VAREJO REDES,2025-10-01,,,,10
parana-rn,PARANA/RN,5g,ativacao,AGILITY,2025-10-01,,,,23
parau-rn,PARAU/RN,5g,ativacao,AGILITY,2025-10-01,,,,10
parau-rn,PARAU/RN,5g,ativacao,VAREJO REDES,2025-10-01,,,,1
parnamirim-rn,PARNAMIRIM/RN,5g,ativacao,B2B,2025-10-01,,,,8
passagem-pb,PASSAGEM/PB,5g,ativacao,LOJA,2025-10-01,,,,2
patos-pb,PATOS/PB,5g,ativacao,NÃO MAPEADO,2025-10-01,,,,3
patos-pb,PATOS/PB,5g,ativacao,SEM NICHO,2025-10-01,,,,3
paulista-pb,PAULISTA/PB,5g,ativacao,PAP,2025-10-01,,,,6
paulo-afonso-ba,PAULO AFONSO/BA,5g,ativacao,SEM NICHO,2025-10-01,,,,5
pedro-avelino-rn,PEDRO AVELINO/RN,5g,ativacao,VAREJO REDES,2025-10-01,,,,2
penaforte-ce,PENAFORTE/CE,5g,ativacao,AGENTE PARCEIROS,2025-10-01,,,,1
pendencias-rn,PENDENCIAS/RN,5g,ativacao,PAP,2025-10-01,,,,29
pentecoste-ce,PENTECOSTE/CE,5g,ativacao,PAP,2025-10-01,,,,10
pereiro-ce,PEREIRO/CE,5g,ativacao,INDICA BRISA,2025-10-01,,,,7
pereiro-ce,PEREIRO/CE,5g,ativacao,PAP,2025-10-01,,,,20
pereiro-ce,PEREIRO/CE,5g,ativacao,VAREJO VOLANTE,2025-10-01,,,,1
pesqueira-pe,PESQUEIRA/PE,5g,ativacao,INDICA BRISA,2025-10-01,,,,1
piloes-rn,PILOES/RN,5g,ativacao,AGILITY,2025-10-01,,,,12
pindoretama-ce,PINDORETAMA/CE,5g,ativacao,PAP,2025-10-01,,,,7
pires-ferreira-ce,PIRES FERREIRA/CE,5g,ativacao,LOJA,2025-10-01,,,,1
poco-branco-rn,POCO BRANCO/RN,5g,ativacao,LOJA,2025-10-01,,,,1
poco-branco-rn,POCO BRANCO/RN,5g,ativacao,PAP,2025-10-01,,,,1
pombal-pb,POMBAL/PB,5g,ativacao,INDICA BRISA,2025-10-01,,,,4
pombal-pb,POMBAL/PB,5g,ativacao,SEM NICHO,2025-10-01,,,,2
portalegre-rn,PORTALEGRE/RN,5g,ativacao,PAP,2025-10-01,,,,14
porteiras-ce,PORTEIRAS/CE,5g,ativacao,LOJA,2025-10-01,,,,1
porto-do-mangue-rn,PORTO DO MANGUE/RN,5g,ativacao,LOJA,2025-10-01,,,,1
potengi-ce,POTENGI/CE,5g,ativacao,INDICA BRISA,2025-10-01,,,,3
potengi-ce,POTENGI/CE,5g,ativacao,PAP,2025-10-01,,,,6
potiretama-ce,POTIRETAMA/CE,5g,ativacao,LOJA,2025-10-01,,,,2
queimadas-pb,QUEIMADAS/PB,5g,ativacao,LOJA,2025-10-01,,,,1
quiterianopolis-ce,QUITERIANOPOLIS/CE,5g,ativacao,AGENTE PARCEIROS,2025-10-01,,,,34
quiterianopolis-ce,QUITERIANOPOLIS/CE,5g,ativacao,LOJA,2025-10-01,,,,1
quixeramobim-ce,QUIXERAMOBIM/CE,5g,ativacao,AGILITY,2025-10-01,,,,3
quixeramobim-ce,QUIXERAMOBIM/CE,5g,ativacao,NÃO MAPEADO,2025-10-01,,,,4
quixere-ce,QUIXERE/CE,5g,ativacao,PAP,2025-10-01,,,,10
rafael-fernandes-rn,RAFAEL FERNANDES/RN,5g,ativacao,VAREJO QUIOSQUE,2025-10-01,,,,1
rafael-godeiro-rn,RAFAEL GODEIRO/RN,5g,ativacao,LOJA,2025-10-01,,,,1
redencao-ce,REDENCAO/CE,5g,ativacao,LOJA,2025-10-01,,,,1
redencao-ce,REDENCAO/CE,5g,ativacao,PAP,2025-10-01,,,,12
redencao-ce,REDENCAO/CE,5g,ativacao,VAREJO REDES,2025-10-01,,,,1
remigio-pb,REMIGIO/PB,5g,ativacao,PAP,2025-10-01,,,,1
reriutaba-ce,RERIUTABA/CE,5g,ativacao,VAREJO VOLANTE,2025-10-01,,,,1
riachao-do-bacamarte-pb,RIACHAO DO BACAMARTE/PB,5g,ativacao,INDICA BRISA,2025-10-01,,,,1
riachao-do-poco-pb,RIACHAO DO POCO/PB,5g,ativacao,LOJA,2025-10-01,,,,1
riacho-da-cruz-rn,RIACHO DA CRUZ/RN,5g,ativacao,PAP,2025-10-01,,,,1
riacho-de-santana-rn,RIACHO DE SANTANA/RN,5g,ativacao,AGILITY,2025-10-01,,,,22
riacho-de-santana-rn,RIACHO DE SANTANA/RN,5g,ativacao,PAP,2025-10-01,,,,5
rio-tinto-pb,RIO TINTO/PB,5g,ativacao,VAREJO QUIOSQUE,2025-10-01,,,,2
rio-tinto-pb,RIO TINTO/PB,5g,ativacao,VAREJO REDES,2025-10-01,,,,19
saboeiro-ce,SABOEIRO/CE,5g,ativacao,AGENTE PARCEIROS,2025-10-01,,,,22
santa-cruz-rn,SANTA CRUZ/RN,5g,ativacao,INDICA BRISA,2025-10-01,,,,1
santa-cruz-rn,SANTA CRUZ/RN,5g,ativacao,SEM NICHO,2025-10-01,,,,3
santa-cruz-rn,SANTA CRUZ/RN,5g,ativacao,VAREJO REDES,2025-10-01,,,,10
santa-helena-pb,SANTA HELENA/PB,5g,ativacao,PAP,2025-10-01,,,,27
santa-luzia-pb,SANTA LUZIA/PB,5g,ativacao,PAP,2025-10-01,,,,13
santa-rita-pb,SANTA RITA/PB,5g,ativacao,NÃO MAPEADO,2025-10-01,,,,2
santa-rita-pb,SANTA RITA/PB,5g,ativacao,VAREJO QUIOSQUE,2025-10-01,,,,8
santana-do-acarau-ce,SANTANA DO ACARAU/CE,5g,ativacao,PAP,2025-10-01,,,,5
sao-bento-pb,SAO BENTO/PB,5g,ativacao,SEM NICHO,2025-10-01,,,,3
sao-francisco-pb,SAO FRANCISCO/PB,5g,ativacao,PAP,2025-10-01,,,,1
sao-goncalo-do-amarante-ce,SAO GONCALO DO AMARANTE/CE,5g,ativacao,LOJA,2025-10-01,,,,5
sao-jose-de-mipibu-rn,SAO JOSE DE MIPIBU/RN,5g,ativacao,INDICA BRISA,2025-10-01,,,,5
sao-jose-do-bonfim-pb,SAO JOSE DO BONFIM/PB,5g,ativacao,LOJA,2025-10-01,,,,1
sao-mamede-pb,SAO MAMEDE/PB,5g,ativacao,PAP,2025-10-01,,,,3
sao-miguel-rn,SAO MIGUEL/RN,5g,ativacao,NÃO MAPEADO,2025-10-01,,,,3
sao-paulo-do-potengi-rn,SAO PAULO DO POTENGI/RN,5g,ativacao,PAP,2025-10-01,,,,2
sao-tome-rn,SAO TOME/RN,5g,ativacao,INDICA BRISA,2025-10-01,,,,1
sape-pb,SAPE/PB,5g,ativacao,VAREJO QUIOSQUE,2025-10-01,,,,2
serra-do-mel-rn,SERRA DO MEL/RN,5g,ativacao,LOJA,2025-10-01,,,,1
serra-talhada-pe,SERRA TALHADA/PE,5g,ativacao,INDICA BRISA,2025-10-01,,,,14
sobral-ce,SOBRAL/CE,5g,ativacao,AGENTE PARCEIROS,2025-10-01,,,,7
sobral-ce,SOBRAL/CE,5g,ativacao,NÃO MAPEADO,2025-10-01,,,,6
sobral-ce,SOBRAL/CE,5g,ativacao,VAREJO QUIOSQUE,2025-10-01,,,,1
solanea-pb,SOLANEA/PB,5g,ativacao,PAP,2025-10-01,,,,14
surubim-pe,SURUBIM/PE,5g,ativacao,PAP,2025-10-01,,,,3
taboleiro-grande-rn,TABOLEIRO GRANDE/RN,5g,ativacao,AGILITY,2025-10-01,,,,15
taipu-rn,TAIPU/RN,5g,ativacao,LOJA,2025-10-01,,,,2
taipu-rn,TAIPU/RN,5g,ativacao,VAREJO QUIOSQUE,2025-10-01,,,,1
taipu-rn,TAIPU/RN,5g,ativacao,VAREJO REDES,2025-10-01,,,,5
tamboril-ce,TAMBORIL/CE,5g,ativacao,VAREJO REDES,2025-10-01,,,,3
tarrafas-ce,TARRAFAS/CE,5g,ativacao,LOJA,2025-10-01,,,,2
taua-ce,TAUA/CE,5g,ativacao,VAREJO REDES,2025-10-01,,,,9
teresina-pi,TERESINA/PI,5g,ativacao,VAREJO REDES,2025-10-01,,,,4
tiangua-ce,TIANGUA/CE,5g,ativacao,SEM NICHO,2025-10-01,,,,1
tiangua-ce,TIANGUA/CE,5g,ativacao,VAREJO VOLANTE,2025-10-01,,,,2
timon-ma,TIMON/MA,5g,ativacao,SEM NICHO,2025-10-01,,,,15
touros-rn,TOUROS/RN,5g,ativacao,VAREJO QUIOSQUE,2025-10-01,,,,1
trairi-ce,TRAIRI/CE,5g,ativacao,B2B,2025-10-01,,,,1
trairi-ce,TRAIRI/CE,5g,ativacao,PAP,2025-10-01,,,,2
trairi-ce,TRAIRI/CE,5g,ativacao,VAREJO REDES,2025-10-01,,,,13
trizidela-do-vale-ma,TRIZIDELA DO VALE/MA,5g,ativacao,PAP,2025-10-01,,,,20
ubajara-ce,UBAJARA/CE,5g,ativacao,INDICA BRISA,2025-10-01,,,,1
uirauna-pb,UIRAUNA/PB,5g,ativacao,INDICA BRISA,2025-10-01,,,,2
umarizal-rn,UMARIZAL/RN,5g,ativacao,INDICA BRISA,2025-10-01,,,,1
umirim-ce,UMIRIM/CE,5g,ativacao,PAP,2025-10-01,,,,22
uruburetama-ce,URUBURETAMA/CE,5g,ativacao,AGENTE PARCEIROS,2025-10-01,,,,1
varzea-alegre-ce,VARZEA ALEGRE/CE,5g,ativacao,SEM NICHO,2025-10-01,,,,2
vera-cruz-rn,VERA CRUZ/RN,5g,ativacao,VAREJO VOLANTE,2025-10-01,,,,1
vertentes-pe,VERTENTES/PE,5g,ativacao,PAP,2025-10-01,,,,24
vicosa-rn,VICOSA/RN,5g,ativacao,LOJA,2025-10-01,,,,1
acopiara-ce,ACOPIARA/CE,5g,ativacao,VAREJO REDES,2025-10-01,,,,1
acu-rn,ACU/RN,5g,ativacao,INDICA BRISA,2025-10-01,,,,1
afonso-bezerra-rn,AFONSO BEZERRA/RN,5g,ativacao,AGILITY,2025-10-01,,,,1
alto-do-rodrigues-rn,ALTO DO RODRIGUES/RN,5g,ativacao,INDICA BRISA,2025-10-01,,,,1
alto-santo-ce,ALTO SANTO/CE,5g,ativacao,VAREJO REDES,2025-10-01,,,,1
amontada-ce,AMONTADA/CE,5g,ativacao,PAP,2025-10-01,,,,1
antonina-do-norte-ce,ANTONINA DO NORTE/CE,5g,ativacao,AGENTE PARCEIROS,2025-10-01,,,,4
apuiares-ce,APUIARES/CE,5g,ativacao,VAREJO REDES,2025-10-01,,,,5
aquiraz-ce,AQUIRAZ/CE,5g,ativacao,AGENTE PARCEIROS,2025-10-01,,,,1
aquiraz-ce,AQUIRAZ/CE,5g,ativacao,B2B,2025-10-01,,,,1
aquiraz-ce,AQUIRAZ/CE,5g,ativacao,NGC,2025-10-01,,,,1
aquiraz-ce,AQUIRAZ/CE,5g,ativacao,VAREJO VOLANTE,2025-10-01,,,,6
aracati-ce,ARACATI/CE,5g,ativacao,LOJA,2025-10-01,,,,4
aracati-ce,ARACATI/CE,5g,ativacao,PAP,2025-10-01,,,,5
arapiraca-al,ARAPIRACA/AL,5g,ativacao,PAP,2025-10-01,,,,10
areia-branca-rn,AREIA BRANCA/RN,5g,ativacao,VAREJO VOLANTE,2025-10-01,,,,1
arez-rn,AREZ/RN,5g,ativacao,LOJA,2025-10-01,,,,1
assare-ce,ASSARE/CE,5g,ativacao,AGENTE PARCEIROS,2025-10-01,,,,2
assu-rn,ASSU/RN,5g,ativacao,AGILITY,2025-10-01,,,,1
baia-formosa-rn,BAIA FORMOSA/RN,5g,ativacao,VAREJO QUIOSQUE,2025-10-01,,,,1
baia-formosa-rn,BAIA FORMOSA/RN,5g,ativacao,VAREJO REDES,2025-10-01,,,,1
banabuiu-ce,BANABUIU/CE,5g,ativacao,VAREJO REDES,2025-10-01,,,,1
barreira-ce,BARREIRA/CE,5g,ativacao,LOJA,2025-10-01,,,,1
baturite-ce,BATURITE/CE,5g,ativacao,VAREJO REDES,2025-10-01,,,,3
baturite-ce,BATURITE/CE,5g,ativacao,VAREJO VOLANTE,2025-10-01,,,,1
bayeux-pb,BAYEUX/PB,5g,ativacao,NÃO MAPEADO,2025-10-01,,,,1
bayeux-pb,BAYEUX/PB,5g,ativacao,VAREJO VOLANTE,2025-10-01,,,,5
beberibe-ce,BEBERIBE/CE,5g,ativacao,LOJA,2025-10-01,,,,2
beberibe-ce,BEBERIBE/CE,5g,ativacao,PAP,2025-10-01,,,,6
bela-cruz-ce,BELA CRUZ/CE,5g,ativacao,SEM NICHO,2025-10-01,,,,2
bonito-de-santa-fe-pb,BONITO DE SANTA FE/PB,5g,ativacao,LOJA,2025-10-01,,,,1
brejinho-rn,BREJINHO/RN,5g,ativacao,PAP,2025-10-01,,,,1
brejo-da-madre-de-deus-pe,BREJO DA MADRE DE DEUS/PE,5g,ativacao,PAP,2025-10-01,,,,1
buique-pe,BUIQUE/PE,5g,ativacao,LOJA,2025-10-01,,,,1
buriti-dos-lopes-pi,BURITI DOS LOPES/PI,5g,ativacao,PAP,2025-10-01,,,,26
caico-rn,CAICO/RN,5g,ativacao,SEM NICHO,2025-10-01,,,,1
cajueiro-da-praia-pi,CAJUEIRO DA PRAIA/PI,5g,ativacao,PAP,2025-10-01,,,,1
camacari-ba,CAMACARI/BA,5g,ativacao,AGENTE PARCEIROS,2025-10-01,,,,1
camaragibe-pe,CAMARAGIBE/PE,5g,ativacao,LOJA,2025-10-01,,,,2
caninde-ce,CANINDE/CE,5g,ativacao,AGILITY,2025-10-01,,,,1
caninde-ce,CANINDE/CE,5g,ativacao,NÃO MAPEADO,2025-10-01,,,,1
caraubas-rn,CARAUBAS/RN,5g,ativacao,VAREJO REDES,2025-10-01,,,,2
carius-ce,CARIUS/CE,5g,ativacao,LOJA,2025-10-01,,,,2
carnaubais-rn,CARNAUBAIS/RN,5g,ativacao,AGILITY,2025-10-01,,,,1
carnaubais-rn,CARNAUBAIS/RN,5g,ativacao,INDICA BRISA,2025-10-01,,,,1
cascavel-ce,CASCAVEL/CE,5g,ativacao,AGENTE PARCEIROS,2025-10-01,,,,1
cascavel-ce,CASCAVEL/CE,5g,ativacao,VAREJO VOLANTE,2025-10-01,,,,3
caucaia-ce,CAUCAIA/CE,5g,ativacao,NGC,2025-10-01,,,,1
ceara-mirim-rn,CEARA MIRIM/RN,5g,ativacao,NÃO MAPEADO,2025-10-01,,,,1
cedro-ce,CEDRO/CE,5g,ativacao,INDICA BRISA,2025-10-01,,,,2
